rank,source,target,time
6,7770,18844,9301
6,2737,16223,38868
6,13168,5336,15262
6,16660,4133,45228
6,6895,9161,53331
6,8232,16387,78889
6,16140,2843,47264
6,4744,4343,19228
6,6320,6651,53781
6,17447,14575,10502
6,5129,13935,80220
6,16672,6677,70254
6,17482,13125,70819
6,4220,10013,22488
6,14288,17206,75427
6,19502,17820,84940
6,10226,11219,51877
6,10246,16990,59812
6,6927,14991,26649
6,17783,3326,54979
6,8330,11018,10242
6,1663,12489,86005
6,1062,12839,30411
6,5556,12808,60523
6,6169,13374,24591
6,11707,6213,25419
6,10210,2047,28890
6,8444,13921,45666
6,10105,3108,24568
6,6821,13672,55846
6,14983,3556,41250
6,3735,10663,51088
6,9833,2405,85716
6,17975,6070,83773
6,8305,11251,50016
6,11729,14307,83307
6,13345,6858,60976
6,6056,1446,57475
6,10531,5982,61647
6,11826,8823,31161
6,19245,12450,21695
6,13007,5032,77713
6,5096,18902,64697
6,4397,8982,65643
6,15062,6975,25259
6,12913,14976,37028
6,1424,5784,18393
6,9651,18540,70167
6,18216,1251,65310
6,12878,8930,6347
6,4498,9200,68081
6,8017,1387,30377
6,9634,2829,29427
6,6131,12090,11095
6,9417,2539,59376
6,14748,12539,8823
6,15203,16010,26384
6,14040,4829,66578
6,1314,6033,34509
6,9939,17436,44950
6,9516,10720,37873
6,7646,9286,6775
6,14516,10624,36678
6,7690,12887,83688
6,14205,1149,12277
6,6246,3952,75956
6,4578,8353,82730
6,19439,10198,65440
6,13100,10257,4683
6,11761,16750,71736
6,9318,5699,79432
6,7640,3672,26811
6,16321,9660,22098
6,14353,11520,38141
6,19459,2685,23667
6,19525,19511,53373
6,6453,15783,85832
6,7570,6456,68918
6,2717,10672,8493
6,8380,17640,21899
6,2540,15443,19668
6,14731,10841,44701
6,11594,13361,59525
6,16572,7988,85018
6,17147,10546,66727
6,11557,7620,45723
6,338,8757,66181
6,4071,10348,66964
6,8372,10949,14039
6,12965,11050,45413
6,2381,7949,79305
6,14263,14657,82474
6,2384,3945,58187
6,4125,15517,18668
6,5079,15006,57303
6,474,10136,78282
6,8443,16638,64562
6,2925,1047,55894
6,11838,7993,67515
6,15182,19470,34218
6,10042,9410,58627
6,15572,8303,84454
6,9712,2846,85739
6,4847,3239,57719
6,4654,11820,76010
6,10165,18356,76541
6,1434,16965,51092
6,7020,2201,1026
6,16863,18743,36248
6,17542,16622,3756
6,15681,15763,74727
6,10316,3526,62031
6,7090,8993,85957
6,4434,19520,60669
6,2667,4695,45285
6,12192,1685,72470
6,8632,6636,33427
6,17880,17826,44581
6,5596,1695,2492
6,9311,9304,8956
6,17044,19414,57864
6,5316,10351,78579
6,14193,4987,21880
6,6305,10217,17970
6,9237,11411,38609
6,9382,1046,82299
6,3989,5614,35924
6,5870,2537,42082
6,16035,18567,63822
6,3472,11211,20257
6,4870,2450,55967
6,17539,2276,21876
6,4883,11759,83040
6,15401,11062,33290
6,11064,13765,7325
6,12912,9667,68003
6,9125,16060,2265
6,3449,14726,52952
6,7268,6079,39995
6,19487,11758,3767
6,17399,13537,40385
6,1199,15625,38935
6,18141,3133,11430
6,4801,17011,53460
6,6197,16911,48490
6,17597,17962,47240
6,12482,7138,63696
6,8140,16831,50783
6,9268,15012,25836
6,9773,4930,26503
6,15858,16546,1203
6,3852,9595,37637
6,11008,18854,20456
6,15056,17043,78162
6,5557,4674,37793
6,17585,19292,58568
6,11498,18522,38436
6,8804,9312,21575
6,16519,16987,34128
6,12249,11097,57280
6,9781,15017,67107
6,17120,11524,45320
6,11339,5344,73585
6,9428,2398,34415
6,2526,10842,74337
6,15754,3795,50443
6,12499,19320,70970
6,10023,5530,16680
6,6184,14266,44394
6,11604,17654,59160
6,9412,11060,70705
6,4001,8192,33051
6,2813,3636,39080
6,19435,6647,31649
6,11830,16719,55379
6,12557,3385,26370
6,6799,19537,32257
6,4832,17541,66923
6,7983,17406,6777
6,17381,12403,34375
6,11666,14669,34773
6,16123,5032,3726
6,12910,3204,33032
6,5434,6116,59969
6,17170,1607,47150
6,11665,16709,34216
6,5495,10881,16769
6,2899,5727,3931
6,4787,10339,73943
6,17426,4398,80927
6,13728,6194,3160
6,1499,19497,63778
6,17793,3818,10305
6,4547,5213,25626
6,1374,16646,12708
6,9507,16134,40011
6,2615,17631,75235
6,7369,5537,17904
6,8446,9666,83551
6,18039,16448,78642
6,5066,8816,70849
6,3745,13289,51183
6,10490,4894,41701
6,14517,12679,35782
6,2021,2401,32050
6,7560,11507,11889
6,4347,1078,7700
6,12312,8165,43907
6,8133,2607,9839
6,9323,10665,38100
6,12937,18959,16467
6,3050,1726,10761
6,11357,16009,38753
6,19013,8924,28964
6,12179,1403,50877
6,1198,4383,17925
6,14773,16152,29430
6,19059,1238,25818
6,11634,4620,60112
6,9510,3477,1456
6,6452,2247,17993
6,3614,4576,59787
6,8075,1007,82679
6,6316,13246,3473
6,11251,9563,70369
6,10553,17573,30756
6,8074,1721,65910
6,19456,16850,27889
7,18140,9897,13355
7,16856,8166,49230
7,18701,11413,35108
7,2151,4443,46668
7,16093,12521,41688
7,3958,9388,5809
7,10542,6660,14303
7,6337,12973,82790
7,3933,4894,27062
7,17765,7638,84830
7,4311,2301,40
7,11906,6627,40839
7,9701,4304,83012
7,6044,11524,30981
7,8550,12381,72855
7,7513,18073,34461
7,19483,10933,77845
7,8340,7611,65766
7,13705,3476,14175
7,3588,17110,84973
7,6578,5010,27104
7,10720,2303,76242
7,15808,11349,55342
7,5008,12782,3081
7,2152,4848,40615
7,9783,4436,46920
7,14975,12641,58389
7,16243,2148,53748
7,15600,19150,16961
7,16828,10955,51771
7,12902,13737,10004
7,18861,14373,18132
7,5706,5408,23212
7,1432,4745,62953
7,11235,6321,40796
7,19474,8175,18220
7,10878,16504,8553
7,5566,2472,219
7,12279,5037,38273
7,6051,10497,3282
7,3541,9409,34289
7,19438,19456,9705
7,14066,15671,7371
7,16485,5438,85444
7,8999,11295,6640
7,15658,13007,5542
7,14569,9043,27581
7,15411,8210,34679
7,13876,4448,18489
7,6800,5714,66005
7,11720,2596,64056
7,3928,10011,84726
7,16095,7280,5436
7,10596,3205,51119
7,2404,18757,42167
7,10098,13096,32695
7,16561,9617,45549
7,7917,8173,73824
7,13631,2867,17785
7,16322,9176,84126
7,4050,2109,27862
7,10108,6250,6259
7,17406,3553,4559
7,17774,18597,1066
7,19517,8012,82857
7,2956,13874,47475
7,15228,9990,27388
7,3992,3079,84964
7,2968,17320,81921
7,11416,6877,50920
7,1089,10036,60541
7,15621,4006,38372
7,11010,10606,9531
7,15036,2314,17251
7,11951,4506,25325
7,12917,1515,86287
7,7114,8914,51650
7,12925,10834,75343
7,15473,18118,13087
7,15239,7201,4760
7,13634,13631,47994
7,16880,11913,83063
7,1476,6574,35128
7,1190,7323,5896
7,16832,3231,764
7,5224,12756,51400
7,7156,13800,24719
7,13485,1699,59286
7,10275,3804,27355
7,1608,18096,47234
7,14150,15875,10932
7,13483,9480,48030
7,3187,13744,37
7,10271,1097,4459
7,15119,2683,8918
7,5380,6930,2168
7,15257,12908,60695
7,1485,5922,9483
7,11542,10291,79848
7,1208,15610,65486
7,19514,12460,8454
7,10433,17242,24031
7,16172,16487,28303
7,15368,5263,67107
7,16129,9515,27348
7,13714,8857,12430
7,8282,4469,11094
7,5787,17458,31236
7,18075,9619,58338
7,3124,1296,86308
7,1649,13811,86244
7,2253,13093,43275
7,13009,7765,25217
7,18354,17586,47114
7,3539,4048,51419
7,19536,6857,83624
7,14267,16007,72194
7,19491,2268,20366
7,19507,10048,4500
7,17974,14520,50056
7,16284,12308,41873
7,5954,2941,64626
7,8415,7938,54351
7,19471,1607,15628
7,1261,1408,45086
7,12545,1113,71426
7,7363,9315,23404
7,2434,16361,57606
7,8366,3269,50087
7,10336,9153,67071
7,13283,8293,10375
7,8001,6642,71094
7,13134,14184,48333
7,1667,17585,73715
7,13730,16469,37887
7,1116,11586,47157
7,16779,11044,74246
7,5022,18730,57903
7,3754,3173,12357
7,3605,3671,57428
7,9617,10436,28783
7,14977,13616,28061
7,1296,11226,76359
7,7049,14121,61947
7,17866,8421,17990
7,17435,1725,62901
7,18993,5564,43802
7,16260,5523,14201
7,12452,1475,56176
7,13587,6654,24538
7,16317,2554,64940
7,16328,16874,83896
7,11457,15236,3010
7,16065,14971,56824
7,1289,6124,62414
7,1365,10042,14601
7,11127,5434,28278
7,1316,1927,44850
7,9575,13311,25402
7,18207,4339,15061
7,11187,19449,47164
7,14740,8195,42332
7,19538,16687,61209
7,1513,5985,50700
7,9512,3576,75481
7,13057,12292,14769
7,12591,2655,77303
7,4497,16424,3500
7,6864,2100,677
7,9890,13975,14797
7,11593,1510,25578
7,17775,17290,10674
7,9955,9826,14341
7,16965,17540,3434
7,17820,13674,13926
7,16831,19537,74120
7,4174,1282,50326
7,18069,11449,39747
7,2556,6135,84086
7,4722,10919,34025
7,10213,9364,15984
7,5784,11563,17385
7,1673,10890,45070
7,9835,9780,4950
7,4276,9947,81112
7,15935,1038,18388
7,7637,4159,66101
7,2409,5554,34339
7,1745,12012,6730
7,1844,4521,33722
7,11073,13201,58790
7,15673,10509,22634
7,2706,7518,49982
7,19162,16859,67442
7,8519,1445,52110
7,17024,17669,57567
7,15186,12708,53212
7,4139,1214,10171
7,19408,11770,47254
7,8591,4776,35593
7,10742,14242,46299
7,19455,6333,81645
7,12276,6395,68139
7,8726,2787,58260
7,16203,10043,70835
7,9028,12430,47637
7,14403,17529,16936
7,4530,11982,5081
7,3364,3209,13455
7,17141,17798,35777
7,6806,14150,68311
7,7155,7388,44822
7,2148,19401,78433
7,17565,17680,48712
7,13633,6499,36777
7,5640,9911,12011
7,10726,15140,56319
7,14872,13006,4483
7,2289,17513,4571
7,16899,17652,62502
7,17456,15254,51772
7,13625,2488,45506
7,13254,2921,41404
7,10765,3065,19681
7,5955,10560,47338
7,8110,14101,46740
7,13471,2633,83878
7,11352,17196,67915
7,15628,9526,8624
7,2348,11404,5848
7,3803,6808,31992
7,4619,15128,9145
7,1347,17525,47702
7,1477,17519,26716
7,17835,8519,66389
7,10910,3098,81344
7,18772,8824,61614
7,5565,4291,59550
7,17485,12679,79619
7,10767,3931,84362
7,12392,9781,79062
7,15209,16146,77112
7,15561,4651,34233
7,12416,4604,86310
7,8569,8225,7321
7,2807,11945,9864
7,7521,10003,19250
7,7878,10139,64633
7,6678,19427,42973
7,13159,11778,60949
7,7711,4618,33028
7,5698,14246,34236
7,6942,14115,39581
7,4466,7858,59766
7,8164,14891,60163
7,14399,10372,44139
7,8659,6514,2910
7,12570,6636,29180
7,16826,1349,82875
7,15659,4345,679
7,16004,13345,63237
7,1141,8273,12009
7,7370,13829,516
7,8878,2544,67272
7,6079,13890,66213
7,15671,19485,56201
7,10502,11235,51215
7,17390,3825,10398
7,6459,18085,61521
7,5662,1403,67372
7,11338,12665,73159
7,14099,16005,32125
7,14264,11664,65410
7,10377,9788,12615
7,17379,8807,43100
7,4955,2183,18901
7,5758,10440,83008
7,1164,13556,7827
7,4673,16547,73808
7,10184,6207,67069
7,6911,13009,48239
7,14683,1390,78715
7,4103,7176,83017
7,5658,18085,43039
7,11299,12147,76725
7,12160,16948,35865
7,3226,14319,49912
7,4971,7103,21677
7,1398,16132,24187
7,6323,2549,29439
7,11954,11956,67865
7,8685,8460,2668
7,18228,16338,15312
7,14458,17968,79711
7,17724,10767,58781
7,5793,17035,68956
7,2254,4308,52895
7,2267,11828,12490
7,15700,14344,70140
7,18875,5700,44288
7,16311,2425,5787
7,10215,19449,53020
7,7555,6498,24743
7,4919,14423,7220
7,15611,19515,55700
7,2533,7567,12
7,15770,1186,40979
7,16553,3574,9390
7,12872,6734,40264
7,13394,5878,46998
7,1648,12076,79521
7,5866,3954,52443
7,1443,2305,49315
7,2080,17967,29271
7,4820,18815,56731
7,18314,3082,28309
7,19498,4076,71141
7,12382,6247,71591
7,5594,8641,12552
7,2262,9896,55820
7,13606,19417,8646
7,9281,1505,84148
7,2425,3262,40683
7,15948,9994,52796
7,17579,5120,19855
7,10167,1305,18248
7,10362,6674,79924
7,15919,15886,20076
7,12448,4434,71091
7,1173,17176,78991
7,2597,12264,54135
7,3477,2266,32055
7,8586,8787,43932
7,3962,11185,45357
7,14722,9528,30610
7,5303,19476,31803
7,4086,7771,18315
7,11016,13280,78700
7,2456,8623,54135
7,18149,7338,6339
7,2648,16009,74186
7,1222,17766,20800
7,15041,8271,57516
7,11570,4311,18392
7,6803,7571,5477
7,6084,13899,18278
7,17327,18147,5728
7,16013,6403,54458
7,3085,9434,55596
7,17578,18365,16263
7,5779,9296,70944
7,2527,13393,54635
7,12907,7216,78367
7,9527,11069,75503
7,15913,5120,69102
7,4551,4834,65508
7,12074,4219,65305
7,13040,1608,34530
7,17615,5286,2576
7,17243,14940,50226
7,12529,4371,54665
7,7336,18678,66083
7,14729,6187,12075
7,14805,11574,40494
7,16233,4629,10264
7,6897,5246,49968
7,3006,16091,21558
7,5330,1166,64435
7,8260,14065,71738
7,3861,6776,76587
7,11748,8689,58485
7,3014,7148,83500
7,2539,16676,525
7,16960,8374,69108
7,1548,1433,52102
7,15987,11951,46761
7,15531,2349,78390
7,12368,15110,71855
7,17755,10047,58828
7,1376,16856,67435
7,14732,9610,76841
7,14117,11573,57138
7,19504,16864,2985
7,10007,17362,31482
7,3478,19080,2285
7,4829,17550,59685
7,12759,14351,22077
7,14527,5191,75866
7,2838,6233,13352
7,5641,6110,8320
7,19541,13506,34685
7,19501,16554,46272
7,2305,10148,48125
7,15058,1320,43431
7,15083,11736,22798
7,2358,7622,10542
7,19383,1065,64513
7,13919,13777,51093
7,7462,16260,41643
7,13833,3544,49401
7,6111,2552,11266
7,14772,5857,72466
7,8437,19541,53374
7,10665,5667,43458
7,1321,17067,63457
7,8590,1913,73806
7,694,2232,11647
7,19075,11133,33233
7,8178,16028,85201
7,9148,2291,2658
7,4051,8437,49079
7,10964,11700,23868
7,15889,5031,30964
7,10361,8431,5440
7,17859,8884,37314
7,1457,13495,73755
7,13262,12145,50930
7,10250,7490,77141
7,8167,16263,54774
7,15805,2581,49485
7,4942,5740,3386
7,4407,16257,59600
7,2224,12112,4396
7,1306,12146,78172
7,13052,12924,53649
7,10595,1198,32014
7,17188,5931,64465
7,5720,17704,18750
7,13347,18712,47269
7,13352,17025,59670
7,7763,8380,75058
7,5255,9658,6219
7,18509,5953,80642
7,9764,8761,86344
7,8088,17759,78735
7,19522,11397,62018
7,17476,2919,9116
7,18343,14377,85086
7,2223,14210,27412
7,13563,15899,4938
7,13608,11982,27039
7,7777,1519,254
7,2416,14894,16586
7,1506,9622,60094
7,4296,13960,9792
7,5053,7059,61138
7,10428,16389,65758
7,11645,19498,77933
7,17525,17119,59244
7,4159,14996,13277
7,6607,14563,42848
7,10533,1985,3658
7,11417,6322,47853
7,12259,8482,33521
7,13260,15739,6715
7,19520,9201,45819
7,2220,14827,51791
7,17848,10986,85947
7,13365,14933,70334
7,4467,7865,42461
7,1847,16853,42849
7,8228,7437,52327
7,2940,5956,20135
7,4858,17556,51008
7,7599,16160,6298
7,10426,16022,41090
7,6117,5386,36982
7,3954,14301,38510
7,18210,16012,73671
7,12197,11978,30788
7,16511,10780,38354
7,16005,6495,16454
7,9404,3478,74776
7,8389,8412,6018
7,16150,8490,20301
7,13418,11232,19411
7,13503,7445,37302
7,6708,14443,70973
7,13851,7013,25573
7,6945,5521,11794
7,1232,10175,35522
7,14891,10623,48102
7,5387,7072,45154
7,1383,11298,63973
7,10987,3085,74259
7,3604,14218,37359
7,15885,3385,79783
7,3774,6152,24977
7,10843,4673,31489
7,9463,9003,38144
7,12075,3260,31011
7,10371,3072,40060
7,11772,2463,27695
7,2066,7082,31131
7,5971,7043,52338
7,19011,11374,25326
7,10289,8436,52273
7,5422,19535,5060
7,9828,14472,8047
7,5897,5665,40811
7,12252,13588,81807
7,15916,16652,82388
7,13043,15448,34376
7,17952,2221,48748
7,18016,14785,32716
7,6783,13500,54691
7,12304,14071,77581
7,16458,18075,285
7,2190,17732,13647
7,3379,9968,1950
7,14555,14378,54246
7,10320,17064,37487
7,18152,5898,74157
7,12585,3125,74624
7,2371,6177,79916
7,9409,9623,26541
7,8910,9836,4435
7,1395,9181,1819
7,10408,16555,11179
7,17248,5785,71880
7,5885,6393,66012
7,17121,2271,74731
7,13515,17553,16077
7,6638,3903,76657
7,19467,17800,36449
7,8595,8088,21895
7,17070,16147,18843
7,11744,11457,81895
7,9808,5911,11856
7,19479,11954,73751
7,6171,1354,31673
7,4981,12651,30683
7,3615,7620,36369
7,9628,16643,66094
7,5227,4707,15372
7,11405,11169,54358
7,4951,5232,72627
7,5021,12399,50468
7,5120,11295,63647
7,2272,15367,65216
7,3111,6096,56977
7,4647,12599,54473
7,14665,3684,2872
7,17124,18226,2665
7,5052,3502,50731
7,6429,3813,23106
7,13003,16989,30703
7,8146,4543,29504
7,1108,14347,76171
7,1043,16203,41331
7,13996,16635,71207
7,4167,19505,30855
7,3506,5129,19336
7,6574,2745,65023
7,13339,2518,31211
7,4403,10681,1527
7,7026,3579,36988
7,19452,2090,6668
7,2585,12648,52847
7,3683,9508,15974
7,3128,5684,22239
7,19486,16430,64882
7,10372,4739,3701
7,14539,17126,34859
7,10642,11758,12947
7,3084,2296,78681
7,2677,11906,13207
7,15096,2978,6206
7,14063,1697,73822
7,1057,13345,57483
7,15970,16335,75116
7,11896,15214,66418
7,2824,16383,25365
7,16752,6044,33469
7,10699,9571,24474
7,18975,5825,82672
7,1678,8598,37355
7,14952,11248,81129
7,11491,6182,26981
7,9891,6498,15863
7,3587,10875,75553
7,17712,1211,32544
7,8574,13438,86067
7,16977,3184,7214
7,2014,5698,44509
7,1533,10291,11556
7,9371,3976,69880
7,3190,16281,68152
7,13177,1214,58294
7,6003,10164,1646
7,9682,8681,71
7,9664,11522,53869
7,15408,10616,34434
7,3662,9884,86168
7,5505,10763,12546
7,17864,7518,84068
7,4943,15050,2997
7,19506,12530,16588
7,8272,14474,45185
7,14744,6610,9735
7,2128,10381,20921
7,2297,6445,63394
7,8185,7918,28169
7,5271,4602,50132
7,16642,9572,9713
7,17614,2701,59587
7,4199,2831,26561
7,17764,6414,35927
7,14227,19423,56705
7,2821,15712,71383
7,4629,12454,46616
7,19442,9704,68301
7,15376,7266,61553
7,17881,16742,51894
7,8638,8814,70322
7,14745,17841,11693
7,16838,3186,71959
7,12908,17735,39767
7,1662,1391,60899
7,14920,4651,7630
7,5148,5677,84323
7,18921,15845,21312
7,2578,1953,28855
7,19524,12800,36847
7,1204,14368,17732
7,6066,1953,58600
7,17351,12357,39506
7,14689,4608,36033
7,7943,10741,83824
7,5339,11271,82934
7,5800,14242,80382
7,1628,5787,22164
7,18290,6182,22575
7,3627,8259,65595
7,17598,8154,27233
7,17809,4457,15361
7,2827,10825,48971
7,9912,18559,54436
7,13765,11292,12819
7,12398,17458,27930
7,2958,8634,84605
7,2405,12042,68402
7,17960,2594,44119
7,15807,13413,80596
7,9681,17519,61193
7,1363,13345,48294
7,6110,14946,10548
7,3617,11160,55829
7,2236,12830,74979
7,18114,11469,18771
7,5845,13481,80914
7,9264,1233,51703
7,7835,11123,125
7,9295,18470,4284
7,14014,14522,12061
7,10768,17122,48993
7,15815,9956,7369
7,17734,7460,50842
7,11973,13501,54108
7,14119,5059,28137
7,19008,14431,38317
7,7449,5266,44788
7,19450,1097,1529
7,5404,13123,18290
7,7905,3761,49613
7,13724,3955,64170
7,12893,15117,19636
7,1012,11483,1060
7,16314,14722,40483
7,4302,11159,72486
7,1729,5984,73801
7,14775,8535,21296
7,5982,6004,81506
7,17583,7640,5977
7,17233,17520,15438
7,12342,8394,63238
7,16038,15856,63195
7,9857,17673,12893
7,15204,8835,7963
7,3406,4890,40403
7,6618,16648,43075
7,16419,5697,48755
7,16488,17122,39259
7,12352,19128,9580
7,2271,2062,30043
7,15340,11420,41900
7,19484,2239,83628
7,16022,16384,62060
7,3696,6225,23721
7,7429,7630,32016
7,4526,8808,35281
7,1758,2952,10180
7,14515,6062,168
7,8195,9508,15469
7,12137,11804,38759
7,2900,4200,38931
7,10370,12768,68223
7,2101,7890,54782
7,18510,6133,78021
7,13659,8601,36229
7,4107,15322,62317
7,4559,2137,27515
7,17123,3426,4453
7,14611,19541,73698
7,14979,12759,65403
7,17444,8659,59299
7,12679,9432,21927
7,1256,12775,85679
7,6709,18191,61163
7,5730,11312,59277
7,2450,4357,2573
7,6858,3104,61225
7,9785,14361,61695
7,2786,15433,67334
7,15050,1253,30809
7,6726,14373,38915
7,1752,3482,32138
7,2252,6110,46705
7,10205,19444,15031
7,15461,3026,70247
7,6924,16666,22238
7,4192,17824,61381
7,12889,2121,54387
7,12807,2340,57308
7,14846,8456,80442
7,16465,4173,49892
7,10549,8931,18397
7,4579,4705,86260
7,14033,1753,39692
7,12765,12662,64636
7,11847,11804,6119
7,2022,7914,84052
7,16812,4286,82860
7,11798,13124,61594
7,11871,18711,53886
7,1505,17681,63695
7,7564,11080,40044
7,4326,19028,44792
7,2739,15401,84605
7,7235,8945,81176
7,11551,15896,81282
7,1252,8287,45316
7,14862,1387,75952
7,4695,3459,74588
7,17959,7051,6216
7,12811,18790,11571
7,9614,3976,34148
7,7482,10780,66682
7,10921,4923,61245
7,16340,13062,65699
7,7416,16838,51131
7,14560,54,60037
7,8203,4334,29569
7,1558,5146,12082
7,15094,7494,27114
7,11620,15393,72593
7,19407,13147,14583
7,3249,8400,52069
7,4415,3209,4850
7,9152,1120,34352
7,8873,13060,53469
7,8959,19394,64972
7,10678,8842,60608
7,12663,2578,67332
7,16145,12863,57638
7,9222,18348,37588
7,5406,4018,22624
7,11383,19527,22626
7,2038,8308,42332
7,13528,6980,75879
7,7900,5732,39658
7,10666,17586,41526
7,7770,12235,31704
7,2737,18068,74807
7,13168,13516,74994
7,16660,13264,483
7,6895,12256,25255
7,8232,1479,77380
7,16140,8836,15814
7,4744,16333,40835
7,6320,19239,71820
7,17447,13921,1891
7,5129,11793,78743
7,16672,15743,15670
7,17482,18528,11730
7,4220,13514,46480
7,14288,2909,48151
7,19502,15201,3
7,10226,3818,38219
7,10246,10166,77681
7,6927,4407,77673
7,17783,1339,73849
7,8330,10805,41202
7,1663,17270,20158
7,1062,8074,59160
7,5556,10834,22183
7,6169,8373,63306
7,11707,11781,66605
7,10210,14436,85849
7,8444,9575,21658
7,10105,9896,6654
7,6821,19456,44479
7,14983,6021,24203
7,3735,5436,81257
7,9833,2406,79438
7,17975,11893,3756
7,8305,11767,31521
7,11729,16292,32911
7,13345,4258,35599
7,6056,4323,36091
7,10531,3906,86299
7,11826,5677,50136
7,19245,1200,25442
7,13007,10527,17421
7,5096,19478,26509
7,4397,16726,22688
7,15062,17763,47908
7,12913,8945,1893
7,1424,17709,32
7,9651,4261,26849
7,18216,7644,39029
7,12878,4366,71706
7,4498,4110,37542
7,8017,19470,7824
7,9634,1268,30805
7,6131,14504,29327
7,9417,18141,18369
7,14748,13773,39556
7,15203,16151,38311
7,14040,6848,13776
7,1314,15619,78083
7,9939,5118,4145
7,9516,18702,25865
7,7646,18959,2038
7,14516,2381,75812
7,7690,4145,43895
7,14205,1028,21182
7,6246,15152,31496
7,4578,15401,8591
7,19439,19459,64434
7,13100,14891,7205
7,11761,10681,39535
7,9318,8820,52267
7,7640,19440,50697
7,16321,15364,68597
7,14353,18007,32776
7,19459,8000,72119
7,19525,10816,31369
7,6453,1321,52024
7,7570,7389,33565
7,2717,8073,17986
7,8380,10316,2424
7,2540,19442,78552
7,14731,8303,50048
7,11594,10514,16220
7,16572,14002,7378
7,17147,17277,8346
7,11557,16978,27913
7,338,13547,85233
7,4071,3967,14270
7,8372,15295,81062
7,12965,2870,8787
7,2381,11774,70308
7,14263,6859,27284
7,2384,16464,80456
7,4125,13485,35641
7,5079,13816,1848
7,474,7276,71684
7,8443,3494,82411
7,2925,9055,74087
7,11838,9754,39553
7,15182,13345,23676
7,10042,4790,34376
7,15572,2926,37409
7,9712,17819,29054
7,4847,16813,68217
7,4654,4556,74916
7,10165,5528,22811
7,1434,12983,71609
7,7020,6096,65259
7,16863,2698,21457
7,17542,4943,67132
7,15681,14732,29828
7,10316,9340,55754
7,7090,6119,76366
7,4434,9620,63186
7,2667,13053,4093
7,12192,15625,21161
7,8632,16420,40551
7,17880,5958,13819
7,5596,6112,77172
7,9311,8714,30189
7,17044,10964,11827
7,5316,17546,47451
7,14193,14429,28835
7,6305,4085,62328
7,9237,16364,49994
7,9382,7941,27947
7,3989,6521,14384
7,5870,15499,3175
7,16035,17349,5767
7,3472,16574,55583
7,4870,13956,5591
7,17539,1706,48060
7,4883,13093,29440
7,15401,6472,75341
7,11064,8054,4862
7,12912,13089,30820
7,9125,8676,61512
7,3449,2939,40864
7,7268,2698,12971
7,19487,14686,79543
7,17399,5165,773
7,1199,16643,80936
7,18141,17405,39885
7,4801,6849,27687
7,6197,9880,46317
7,17597,13411,42473
7,12482,3969,45149
7,8140,1537,58100
7,9268,8999,77224
7,9773,9778,53302
7,15858,10502,9085
7,3852,1257,40811
7,11008,6202,16828
7,15056,7260,45474
7,5557,5034,73585
7,17585,17161,85398
7,11498,9104,67373
7,8804,7312,4396
7,16519,15692,76232
7,12249,4396,39084
7,9781,9621,6141
7,17120,11339,84560
7,11339,19535,10527
7,9428,16296,48847
7,2526,9423,46391
7,15754,10213,43260
7,12499,15740,39171
7,10023,2129,71365
7,6184,1023,71571
7,11604,7381,18211
7,9412,5988,84494
7,4001,19413,32085
7,2813,18055,1856
7,19435,17415,52529
7,11830,7046,59612
7,12557,3304,61296
7,6799,11855,82738
7,4832,1548,24370
7,7983,13176,27377
7,17381,6074,83563
7,11666,15094,19853
7,16123,19540,76282
7,12910,7642,62216
7,5434,3822,53893
7,17170,9154,84575
7,11665,11214,76077
7,5495,16987,12328
7,2899,12293,59389
7,4787,9867,70894
7,17426,4814,37637
7,13728,15118,76468
7,1499,1306,44772
7,17793,4084,52367
7,4547,11523,1137
7,1374,16643,17891
7,9507,6689,20561
7,2615,11606,4593
7,7369,9384,68991
7,8446,1737,71135
7,18039,5658,74106
7,5066,17350,78092
7,3745,9558,44987
7,10490,7851,75768
7,14517,7623,54555
7,2021,7990,46747
7,7560,13284,60897
7,4347,18825,86200
7,12312,1177,4426
7,8133,6691,80391
7,9323,18069,48156
7,12937,1557,25658
7,3050,16752,31897
7,11357,7559,49561
7,19013,5012,31199
7,12179,6518,79382
7,1198,15625,2546
7,14773,14373,75368
7,19059,3769,34367
7,11634,14189,31307
7,9510,2643,36007
7,6452,6871,14602
7,3614,17744,13000
7,8075,8328,8027
7,6316,13371,54656
7,11251,8114,49511
7,10553,19541,81575
7,8074,4381,9235
7,19456,1083,12231
8,18140,9051,79007
8,16856,9572,47502
8,18701,1482,33011
8,2151,7920,12674
8,16093,18953,35729
8,3958,11242,14946
8,10542,2131,37230
8,6337,4378,75119
8,3933,4580,27141
8,17765,9940,49926
8,4311,11634,70644
8,11906,2675,19251
8,9701,11259,80689
8,6044,9040,51043
8,8550,2993,11365
8,7513,5869,47078
8,19483,18084,65327
8,8340,9119,12102
8,13705,4992,41770
8,3588,9286,38930
8,6578,3914,46026
8,10720,10214,84844
8,15808,16082,37668
8,5008,14743,32241
8,2152,8867,61388
8,9783,3734,11494
8,14975,10085,17677
8,16243,15379,37788
8,15600,2153,40369
8,16828,11649,72698
8,12902,19404,16635
8,18861,8080,26679
8,5706,7741,41771
8,1432,18104,995
8,11235,14667,85366
8,19474,12649,29192
8,10878,13435,68324
8,5566,14407,63042
8,12279,4945,10785
8,6051,15768,46996
8,3541,19490,12777
8,19438,1058,79241
8,14066,1107,74445
8,16485,15799,83334
8,8999,17707,58417
8,15658,16240,15578
