from,to,time
20330,12027,90
20330,5614,49
20330,5052,90
20330,19398,49
20330,5522,49
20330,12641,90
20330,11582,98
20330,7010,49
20330,11583,45
20330,12642,45
20330,5051,45
867,9752,215
867,22615,218
867,17290,218
867,22634,190
867,17321,190
867,22570,210
867,22571,210
867,22572,218
6489,5120,54
6489,244,203
6489,591,203
6489,5119,62
18458,2545,56
18458,3103,56
18458,3104,112
18458,12522,56
18458,12523,112
18458,2621,56
1957,23728,138
9957,10363,102
9957,10364,132
9957,10412,132
17765,7564,65
16078,6643,95
16078,6644,43
21839,21898,47
21839,21899,94
21839,25300,47
21839,21813,47
8040,107,211
8040,708,211
20874,18871,36
20874,18416,69
20874,18417,36
20874,17572,69
20874,17573,36
20874,13722,17
8041,231,213
8041,578,213
18464,2615,16
18464,12506,16
18464,12507,32
18464,3091,16
18464,3092,32
8042,231,207
8042,578,207
9420,7501,63
9420,9634,21
9420,161,296
9420,14294,54
9420,26005,144
9420,26006,54
9420,9499,155
9420,9500,175
9420,5562,303
9420,13985,54
9420,13984,144
9420,10965,144
9420,10966,54
9420,5564,155
9420,10223,100
9420,10224,100
9420,9246,42
9420,637,296
9420,9247,54
9420,9248,187
9420,9633,47
9420,11836,54
9420,11837,144
9420,14293,144
9420,7502,63
9420,5563,283
9420,5565,175
9420,11937,144
9420,11938,54
8043,454,192
8043,346,192
14398,1035,79
14398,1036,103
14398,16991,103
7527,10777,132
7527,10778,40
7527,10779,90
7527,10780,90
7527,22750,81
7527,22751,71
7527,22752,66
7527,22753,66
7527,12560,132
7527,12561,40
7527,12562,102
7527,12568,90
22913,10777,65
22913,7527,65
22913,7528,52
22913,7529,100
22913,7530,72
22913,21352,87
22913,10778,52
22913,21354,82
22913,21353,69
22913,22750,143
22913,10779,69
22913,22752,65
22913,22751,136
22913,10780,69
22913,12560,65
22913,12561,52
22913,12562,100
22913,22753,65
22913,12568,69
22913,10046,72
22913,10047,100
20179,15768,121
20180,15768,136
12426,4263,66
8047,5457,98
8047,23,217
8047,5471,63
8047,186,299
8047,662,299
8047,810,217
18470,12481,57
18470,12482,114
18470,3066,57
18470,3067,114
18470,2609,57
18470,23924,114
18470,23925,57
8048,5457,81
8048,23,198
8048,5471,44
8048,186,280
8048,662,280
8048,810,198
12428,4265,81
10391,14289,138
10391,10961,138
10391,10962,86
10391,14290,86
10392,10961,128
10392,10962,67
10392,10566,139
10392,10568,139
10392,14289,128
10392,14290,67
19831,12606,109
19831,12608,26
14798,4743,18
14798,4744,82
14798,22329,25
14798,4780,62
14798,17841,9
14798,22328,18
14798,354,207
14798,22209,25
14798,12389,18
14798,4696,47
14798,1492,18
14798,4749,82
14798,4695,18
14798,22247,25
14798,462,207
26242,8824,234
26242,8825,27
26242,9834,277
26242,9831,117
26242,9832,135
26242,9833,305
26242,9014,135
26242,9013,117
26242,8787,117
26242,8788,135
26242,8790,277
14799,4743,24
14799,4744,88
14799,22329,30
14799,4780,67
14799,17841,14
14799,22328,24
14799,354,201
14799,22209,30
14799,12389,24
14799,4696,53
14799,1492,24
14799,4749,88
14799,4695,24
14799,22247,30
14799,462,201
12335,12731,41
12335,12577,52
12335,17940,44
12335,17941,44
12335,12732,18
12335,12837,41
12335,24293,18
12335,24294,75
12335,24356,52
12335,24197,52
12335,26599,52
12335,24536,75
12335,24537,18
12335,12578,52
12335,11161,18
12335,17942,44
12335,12784,41
12335,12785,18
20189,15845,115
20189,19817,76
20189,12652,84
20189,25728,77
20189,15844,95
20189,8549,67
20189,25729,36
20189,8554,178
20189,25730,152
20189,83,222
20189,12609,76
20189,15862,95
20189,15863,115
20189,743,222
14802,4751,216
14802,11387,262
14802,4690,36
14802,4691,216
14802,12386,36
14802,4738,36
14802,11331,36
14802,11332,243
14802,5284,243
14802,22249,108
14802,4777,48
14802,22330,108
14802,5282,36
14802,4739,216
14802,22211,108
14802,5283,216
14802,5249,36
14802,5250,216
14802,5251,243
14802,1349,262
14802,1350,243
14802,1351,108
14802,11388,72
18479,12466,65
18479,14937,65
18479,3050,11
18479,3051,65
18479,15026,65
18479,14868,11
18479,14869,22
18479,14886,11
18479,15015,65
18479,12465,11
20191,25732,52
20956,11193,141
20956,11195,107
12437,3392,234
12437,4445,140
12437,3394,63
12437,3517,280
12437,3445,234
12437,3447,63
12437,3463,280
12437,3409,280
12437,4391,140
12437,3499,234
12437,3501,63
20192,25732,52
26300,4828,32
12336,12731,41
12336,12577,52
12336,17940,44
12336,17941,44
12336,12732,18
12336,12837,41
12336,24293,18
12336,24294,75
12336,24356,52
12336,24197,52
12336,26599,52
12336,24536,75
12336,24537,18
12336,12578,52
12336,11161,18
12336,17942,44
12336,12784,41
12336,12785,18
8059,517,379
8059,297,379
12439,3443,230
12439,3444,228
12439,3445,188
12439,3446,118
12439,3447,171
12439,4483,207
12439,4252,118
12439,3517,234
12439,3393,118
12439,3394,171
12439,3390,230
12439,3463,234
12439,3391,228
12439,3392,188
12439,3409,234
12439,4445,94
12439,4511,207
12439,4451,207
12439,4391,94
12439,4397,207
12439,3497,230
12439,3498,228
12439,3499,188
12439,3500,118
12439,3501,171
15038,3136,54
15038,3165,75
8060,11420,22
8060,517,205
8060,297,205
8060,13814,44
8060,6389,22
12440,3443,21
12440,3444,42
12440,3445,228
12440,3446,110
12440,4483,21
12440,4511,21
12440,4249,21
12440,4450,93
12440,3390,21
12440,4252,110
12440,3392,228
12440,3393,110
12440,3391,42
12440,4451,21
12440,4396,93
12440,4397,21
12440,3497,21
12440,3498,42
12440,3499,228
12440,3500,110
25527,8090,126
25527,18367,252
25527,18368,163
25527,18369,126
8061,6387,30
14808,4686,144
14808,4734,144
14808,12384,144
14808,5245,144
14808,11390,213
14808,5278,144
14808,11329,144
22957,23064,49
290,17536,264
16129,7669,45
6328,8283,119
6328,16587,60
6328,16588,27
6328,8284,90
6328,9131,81
6328,9132,20
6328,11482,24
6328,11483,95
6328,11484,166
6328,7071,81
6328,8363,83
6328,7628,20
6328,7629,40
6328,7016,168
6328,7631,185
6328,13797,24
6328,13798,166
6328,11436,95
6328,534,395
6328,314,395
6328,25540,60
6328,25541,27
6328,7630,185
6328,8282,123
12443,3439,81
12443,3440,54
12443,4405,133
12443,779,190
12443,3492,235
12443,4243,110
12443,4244,108
12443,3557,108
12443,3558,72
12443,3386,81
12443,3387,54
12443,4481,514
12443,3441,656
12443,4480,60
12443,3385,235
12443,3442,570
12443,3388,656
12443,58,190
12443,3389,570
12443,3555,227
12443,4507,133
12443,4508,60
12443,4509,514
12443,4454,487
12443,3556,238
12443,3437,368
12443,4402,43
12443,3384,368
12443,4455,514
12443,4456,43
12443,4457,60
12443,3491,368
12443,4459,133
12443,3493,81
12443,3494,54
12443,3495,656
12443,3496,570
12443,4400,487
12443,4401,514
12443,4479,133
12443,4403,60
12443,3438,235
12337,11087,160
12337,12836,97
12337,12729,97
12337,12730,160
12337,12580,97
12337,12782,97
12337,12783,160
12337,11086,97
16130,7671,18
16130,7673,81
16130,7422,124
16130,7423,71
12444,3439,72
12444,3440,43
12444,4405,120
12444,779,199
12444,3492,225
12444,4243,99
12444,4244,99
12444,3557,99
12444,3558,61
12444,3386,72
12444,3387,43
12444,4481,523
12444,3441,665
12444,4480,49
12444,3385,225
12444,3442,579
12444,3388,665
12444,58,199
12444,3389,579
12444,3555,214
12444,4507,120
12444,4508,49
12444,4509,523
12444,4454,496
12444,3556,225
12444,3437,355
12444,4402,43
12444,3384,355
12444,4455,523
12444,4456,43
12444,4457,49
12444,3491,355
12444,4459,120
12444,3493,72
12444,3494,43
12444,3495,665
12444,3496,579
12444,4400,496
12444,4401,523
12444,4479,120
12444,4403,49
12444,3438,225
22960,20694,19
856,8099,1116
856,7239,1163
856,517,1119
856,11303,196
856,11304,216
856,297,1131
856,11307,1116
856,11308,1107
856,11309,1156
856,11310,1159
856,11311,1158
856,8059,1159
856,8060,1156
856,7240,1090
856,7238,1339
856,7242,1107
856,11420,1163
856,7245,216
856,7246,196
856,518,900
856,298,900
856,6389,1163
856,7241,1107
856,2318,1163
856,2319,1159
856,6390,1159
856,13814,1156
22963,20690,142
22963,20691,51
22961,20693,123
10756,22685,144
22962,20692,9
20202,7381,119
20202,5768,104
20202,7382,95
20202,11156,58
20202,11133,97
12448,3462,51
12448,3408,51
12448,3516,51
12338,11087,148
12338,12836,85
12338,12729,85
12338,12730,148
12338,12580,85
12338,12782,85
12338,12783,148
12338,11086,85
11032,4332,18
11032,4333,139
11032,24760,72
11032,24761,132
11032,11655,60
11032,11656,60
11032,6876,66
11032,6875,77
11032,24712,132
11032,20039,36
11032,6878,343
11032,24660,55
11032,17865,55
11032,4330,221
11032,24773,55
11032,24661,72
11032,24724,55
11032,4331,86
14816,1423,45
19721,5524,94
19721,7012,94
19721,19400,94
22965,8524,115
22965,8579,49
14817,1423,81
14817,1424,58
11034,4329,89
14818,1421,30
12452,20687,68
11036,4328,33
12339,12835,21
12339,11082,167
12339,12582,21
12339,12727,21
12339,12728,68
12339,12780,21
12339,12781,68
12339,11083,148
12339,12581,30
12339,11085,68
12339,11084,21
20936,25718,45
12454,4116,101
12454,20686,294
12454,12328,118
12454,20723,101
12454,20724,102
12454,4117,202
12454,2296,101
12454,20722,304
12454,4099,130
12454,2204,101
12454,26498,118
12454,26524,118
12454,22063,101
12454,22064,214
12454,22065,202
12454,22066,51
12454,20684,51
12454,20685,214
12454,12301,118
22970,253,237
22970,567,237
21160,16325,18
21160,16326,11
21160,26064,36
21160,16396,18
21160,26065,18
21160,25402,36
21160,25403,18
21160,16403,53
21160,21673,18
21160,14100,36
21160,14101,18
21160,16428,11
21160,13243,54
21160,13244,45
22971,720,206
22971,119,206
18500,3392,171
18500,3409,63
18500,12437,63
18500,3445,171
18500,3447,126
18500,4391,77
18500,12447,126
18500,3517,63
18500,4445,77
18500,3394,126
18500,3584,63
18500,3463,63
18500,3499,171
18500,3501,126
17758,18258,129
17758,18259,44
20212,11839,102
20212,717,216
20212,14295,460
20212,10967,402
20212,11827,133
20212,10972,449
20212,14296,446
20212,116,216
20212,11838,72
18501,3502,102
18501,3408,51
18501,12436,51
18501,12437,199
18501,4391,339
18501,3445,433
18501,3447,262
18501,3448,102
18501,3409,199
18501,12448,218
18501,3516,51
18501,3517,199
18501,4445,339
18501,3394,262
18501,3395,102
18501,3583,109
18501,3462,51
18501,3463,199
18501,3499,433
18501,3392,433
18501,3501,262
20937,25717,48
20937,25718,62
14825,10922,56
14825,1369,56
14825,14710,28
14825,10930,56
14825,14757,28
14825,10855,56
14825,14652,56
14825,10854,28
14825,1368,28
14825,14651,28
14825,10921,28
8079,22500,288
8079,6628,144
8079,22518,288
8079,22519,240
8079,22568,178
8079,22567,288
8079,22501,240
8079,12267,288
8079,12268,178
22975,19,217
22975,847,217
22975,848,217
22975,806,217
8080,6626,82
8080,22567,82
8080,12267,82
8080,6625,95
22966,8524,11
22966,8579,73
14939,12536,117
14939,3117,117
20957,11196,107
22572,9752,100
14829,10850,27
14829,10917,27
11046,20023,42
11046,20024,21
11046,11687,21
12341,12583,76
12341,12584,95
8083,12265,143
8083,22565,143
8083,22503,122
8083,22521,122
22979,122,214
22979,723,214
16151,21262,44
16151,21301,56
16151,21322,56
25049,25176,54
21184,17363,26
21184,17235,26
21184,17115,69
21184,17116,69
21184,25096,26
21184,25097,26
21184,17362,26
11050,20028,58
11050,11691,58
11050,20027,116
11051,20028,116
11051,11690,58
11051,20027,58
12342,12583,69
12342,12584,85
20939,23413,71
20939,8207,80
20939,8208,156
20939,8209,71
20939,6897,141
20939,6898,215
20939,11159,71
20939,11115,156
20939,11116,80
20939,23411,80
23488,8523,54
23488,716,331
23488,8580,12
23488,22968,63
23488,115,331
23489,8523,42
23489,716,335
23489,8580,22
23489,22968,67
23489,115,335
23418,8213,66
23418,5155,66
23418,8214,132
23418,11110,132
23418,11111,66
8090,18367,126
8090,18368,37
8091,18368,132
8091,18369,125
23505,8532,135
23505,8571,135
20884,16923,116
20884,7824,238
20884,7794,131
20884,7795,77
20884,16897,138
20884,18141,138
20884,16900,131
20884,7864,76
20884,17229,138
20884,7856,242
20884,18077,116
20884,17259,116
20884,7888,131
20884,7770,76
20884,7889,93
23508,8570,10
23508,8533,18
23509,8569,58
23510,8534,58
23511,8568,17
23512,8535,17
20940,23413,40
20940,8207,111
20940,8208,187
20940,8209,40
20940,6897,137
20940,6898,184
20940,11159,40
20940,11115,187
20940,11116,111
20940,23411,111
8093,22500,288
8093,6628,144
8093,22518,288
8093,22519,240
8093,22568,178
8093,22567,288
8093,22501,240
8093,12267,288
8093,12268,178
23515,8536,110
23515,8566,15
23515,8567,138
23515,8537,17
23516,8536,107
23516,8567,133
23516,8537,19
23517,8538,48
23517,8565,92
23518,8538,135
8094,6627,131
8094,6628,34
8094,22518,178
8094,22519,73
8094,22568,68
8094,22500,178
8094,22567,178
8094,22501,73
8094,12267,178
8094,12268,68
11058,20036,51
11058,6161,114
11058,11153,86
11058,5047,51
11058,5048,72
11058,11986,62
11058,12029,45
11058,6203,108
11058,11152,86
11058,11699,72
11058,20035,90
11058,16541,86
11058,16542,62
11058,6160,108
23524,15782,137
23525,15782,117
23525,15783,136
23526,15782,81
23526,15783,48
23527,15782,91
23527,15783,60
23530,11119,88
23530,11120,66
23530,25715,26
23530,25716,17
23531,11119,87
23531,11120,80
23531,25715,31
23531,25716,15
20231,10147,141
20231,10148,48
20231,24855,24
20231,8679,135
20231,8680,136
20231,10205,141
23533,11118,285
23533,11119,194
23533,11120,73
23533,25771,141
23533,25715,130
23533,25716,133
23533,11117,260
14843,5251,85
14843,5252,74
14843,5284,85
14843,5285,74
14843,11387,74
14843,1349,74
14843,1350,85
14843,1351,220
14843,11332,85
15148,106,203
15148,8189,17
15148,8190,36
15148,7376,29
15148,7546,11
15148,707,203
15148,18808,36
15148,11237,82
15148,11217,410
15148,18807,21
9925,22166,132
9925,22169,126
9925,7516,30
9925,24494,126
9925,24495,30
9925,10463,132
9925,7542,132
9925,22188,126
9925,22189,30
9925,10462,184
9925,22156,135
9925,22157,30
9925,22126,132
9925,22129,126
8098,25589,51
23308,3759,126
23308,3760,115
23308,3809,115
23308,3690,126
23308,3691,115
23308,3781,115
14845,23903,27
20235,10207,81
20235,14542,124
20235,14543,118
20235,10514,81
20235,10151,81
20235,10152,236
20235,10474,180
20235,10475,126
23559,15777,105
23562,22965,49
23562,22966,73
23562,8524,84
23562,8579,98
22997,17543,693
22997,181,460
22997,17541,701
22997,657,460
22997,17542,714
20237,10208,36
20237,10153,36
20237,10395,64
20237,10474,86
20237,10515,64
22998,17543,665
22998,181,432
22998,17541,673
22998,657,432
22998,17542,686
15154,11211,81
15154,20740,81
15154,20741,162
20239,10209,90
20239,24840,40
20239,10355,40
20239,10155,90
20239,10156,100
20239,10356,80
23000,17543,68
23000,181,254
23000,657,254
23000,17541,38
23000,17542,508
23578,11118,285
23578,11119,194
23578,11120,73
23578,25771,141
23578,25715,130
23578,25716,133
23578,11117,260
23579,11119,87
23579,11120,80
23579,25715,31
23579,25716,15
23581,15782,91
23581,15783,60
23582,15782,117
23582,15783,136
23584,15777,105
23585,8539,90
23585,8564,103
23586,8538,135
20958,11193,80
23002,17539,32
23589,8535,17
23590,8534,58
23591,8533,16
23003,17540,32
12346,23862,47
12346,23861,46
12346,23870,74
23601,22965,49
23601,22966,73
23601,8524,84
23601,8579,98
23603,17122,141
23603,17123,24
23603,17124,48
23603,16830,24
23603,25098,251
23603,25088,141
23603,25089,137
23603,17354,48
23603,17355,24
23603,17356,141
23603,17357,137
23603,17119,251
23603,17120,267
23603,17121,137
23604,25098,122
23604,17123,117
23604,17124,141
23604,16830,117
23604,17122,20
23604,25088,20
23604,25089,10
23604,17354,141
23604,17355,117
23604,17356,234
23604,17357,10
23604,17358,135
23604,17359,122
23604,17119,122
23604,17120,135
23604,17121,10
23605,25091,133
6569,7571,24
23607,17423,116
23607,17239,58
23607,17452,58
23608,7847,130
23611,7839,99
23611,7840,135
23611,7853,93
23612,7838,98
23612,7854,38
23612,2785,67
23612,7839,139
23612,16835,67
23612,2769,81
23612,16836,81
23612,17232,81
23612,17233,67
23613,7854,31
23613,2785,36
23613,16836,18
23613,2769,18
23613,17232,18
23613,17233,36
23614,26345,193
23614,7834,101
23614,26346,104
23615,7834,66
23615,26345,124
23615,26346,122
23616,7830,136
23617,7828,49
23617,18076,193
23618,7827,57
23619,7822,140
23619,7821,128
14858,14646,119
14858,14707,119
23621,1187,104
23621,1188,60
23621,1189,191
23621,1190,190
23621,7817,127
23621,7818,52
23622,1187,191
23622,1188,181
23622,1189,104
23622,1190,52
23622,1191,110
23622,1192,96
23622,7817,64
23622,7816,52
23623,1192,18
23623,1189,110
23624,1193,71
23624,1194,71
23624,26347,18
23624,26348,71
23625,26349,58
23625,7809,29
23625,7810,72
23625,13715,29
23625,13780,72
23626,7861,136
23627,7801,121
23627,7802,113
23627,7803,112
23627,14352,224
23627,14351,112
23628,14349,16
23631,2684,122
14860,14706,142
14860,14644,142
15721,11990,21
15721,11991,105
15721,11794,169
15721,11795,60
15721,11796,88
15721,5322,105
15721,387,209
15721,7235,105
15721,5448,261
15721,13812,105
15721,11422,169
15721,11423,60
15721,7258,169
15721,7259,94
15721,6393,169
15721,6394,159
15721,13811,88
15721,5321,21
15721,11849,105
15721,5479,277
15721,5480,94
15721,433,209
23634,11744,23
23634,11745,23
23634,14333,67
23634,14217,23
23634,2757,90
23634,14216,23
23634,22953,93
23634,2681,23
23634,2682,90
23635,2683,56
8400,8353,62
23637,2687,144
8044,454,229
8044,346,229
23639,14350,16
23640,14351,79
23640,7803,79
23640,14352,93
23640,7804,93
24832,10345,45
24832,10346,74
23643,1193,6
23643,1194,6
23643,26347,58
23643,26348,12
23644,1190,132
23644,1191,18
23644,7816,132
23644,1192,264
23644,1189,96
23645,1187,190
23645,1188,180
23645,1189,52
23645,1190,126
23645,1192,132
23645,7817,63
23646,1190,180
23646,1187,60
23646,1188,14
23646,1189,181
23646,7814,60
23646,7815,60
23646,7817,117
23646,7818,7
23647,18085,58
23647,26406,135
23647,1185,24
23647,1186,48
23647,13778,66
23647,7813,24
23647,13717,58
23647,18140,135
23647,18084,66
23648,7820,37
23648,7860,141
23650,17258,144
23650,7829,49
23650,7828,288
23650,18076,144
23651,7830,135
23652,7855,101
23652,26345,92
23652,26346,64
23652,17257,101
23652,16837,101
23652,7834,202
23652,7835,66
23653,7854,48
23653,2785,18
23653,16835,18
23653,2769,36
23653,17232,36
23653,17233,18
23654,17234,36
23654,16834,18
23654,7841,116
23654,17256,18
20945,23573,81
20945,24483,74
20945,23557,81
23656,7839,115
23656,7840,143
23656,7853,96
23657,7851,134
23658,7847,119
23659,17424,162
23659,7847,135
23659,7848,123
23659,7849,123
23659,17451,145
23660,17423,58
23661,17453,141
23661,17422,118
23661,17255,118
23661,25090,110
23661,25091,132
23662,17122,135
23662,17123,243
23662,17124,272
23662,25088,135
23662,25089,135
23662,25098,30
23662,17356,135
23662,17357,135
23662,17359,30
23662,17119,30
23662,17120,60
23662,17121,135
23663,17122,141
23663,17123,24
23663,17124,48
23663,16830,24
23663,25098,251
23663,25088,141
23663,25089,137
23663,17354,48
23663,17355,24
23663,17356,141
23663,17357,137
23663,17119,251
23663,17120,267
23663,17121,137
24685,12243,72
24685,12225,67
24685,19973,67
5426,4081,90
5426,4082,92
3624,4472,18
3624,505,222
3624,4524,18
3624,3541,36
3624,3542,18
3624,285,222
3624,4497,18
3624,4418,18
20256,10219,184
20256,10180,104
20256,10173,184
20256,21361,42
20257,10219,284
20257,10180,84
20257,10173,284
20257,21361,142
12349,12656,26
12349,23869,1
12349,12590,6
12349,23856,137
12349,23872,6
23676,2988,129
23676,2970,129
1643,1467,265
1643,1466,275
1643,1730,127
1643,1731,138
4782,21303,54
4782,11292,155
4782,11293,502
4782,11294,574
4782,19640,49
4782,4603,107
4782,21281,98
4782,21282,54
4782,21283,502
4782,4608,54
4782,21304,502
4782,4643,54
4782,11313,125
4782,943,193
4782,944,193
23679,3013,8
23680,3034,8
23681,3014,108
23681,3034,103
23682,19983,109
23682,2910,109
23682,2911,76
23682,2887,109
23682,26549,76
23682,19982,76
23682,12233,76
23682,3017,152
14870,12467,32
14870,12468,125
14870,3052,32
14870,3053,125
6745,3692,87
6745,1712,86
6745,3761,87
6745,3762,86
6745,3693,86
6745,3780,86
6745,3808,86
6745,1713,87
6745,4855,86
6745,4856,87
23685,3023,121
23685,12238,115
18878,21005,35
23688,3023,6
20260,79,224
20260,7538,104
20260,10568,148
20260,10564,480
20260,14289,141
20260,7539,87
20260,14290,76
20260,10391,22
20260,10392,12
20260,10178,59
20260,10179,76
20260,10961,141
20260,10962,76
20260,10398,12
20260,10565,174
20260,10566,148
20260,739,224
20260,10222,59
9974,24510,84
12350,23868,118
12350,23869,84
12350,12590,91
12350,23872,91
12350,12656,90
12350,24183,118
12350,24184,127
23707,12938,121
23709,12930,26
23710,12931,26
23712,12929,17
23713,12926,74
23714,12927,74
23715,12924,11
23716,12925,11
23717,12922,73
23717,12923,103
12232,3028,137
12232,2888,48
12232,26550,274
12232,2912,48
12232,2913,274
9975,10193,120
9975,26575,120
9975,24509,56
9975,24499,123
9975,24500,123
9975,10459,120
9975,10458,173
9975,22192,120
9975,22193,210
9975,10280,216
9975,10281,120
9975,24501,210
23725,12918,136
23725,12919,63
23726,12918,136
23726,12919,63
13702,6826,90
13702,16054,90
13702,6781,90
13702,13636,58
13702,7471,58
13702,15967,58
13702,7469,90
13702,7470,180
13702,16031,58
13702,15997,90
23731,3018,90
10682,661,265
10682,10259,78
10682,10260,158
10682,10039,82
10682,14291,101
10682,14292,160
10682,10270,211
10682,10271,82
10682,10576,115
10682,10577,156
10682,10963,101
10682,10964,160
10682,17934,271
10682,17845,148
10682,9713,91
10682,10546,54
10682,10547,224
10682,185,265
10682,10549,115
10682,10548,198
10682,10041,91
10682,9711,156
10682,9712,109
10682,10309,78
10682,10311,163
10682,10312,115
20898,26329,19
19788,6906,11
19788,6907,32
19788,12605,38
21353,10777,17
21353,7527,17
21353,7528,55
21353,7529,116
21353,7530,117
21353,10778,55
21353,22750,72
21353,10779,80
21353,22752,53
21353,22751,68
21353,10780,80
21353,12560,17
21353,12561,55
21353,12562,87
21353,22753,53
21353,12568,80
21353,10046,117
21353,10047,116
24688,12227,120
24688,19967,60
6573,969,78
6573,970,38
6573,7576,68
6573,7577,38
2495,14695,67
2495,14696,67
5429,483,249
5429,319,249
5429,8127,29
9976,10192,25
9976,26574,25
9976,22170,25
9976,10196,56
9976,10135,56
9976,10120,56
9976,22152,195
9976,7512,50
9976,7513,25
9976,24510,122
9976,24511,56
9976,22131,25
9976,22139,49
7756,9461,98
7756,8292,49
8102,7358,57
8102,25385,38
8102,113,257
8102,25386,82
8102,25383,19
8102,7436,39
8102,7437,52
8102,7357,41
8102,714,257
23033,580,195
23033,8841,134
23033,8842,131
23033,233,195
12352,12592,52
12352,23854,60
12352,23855,32
12352,12591,32
12352,23873,32
15145,23045,108
15145,7680,54
15145,7681,80
15145,22985,80
26597,10255,109
26597,10256,104
26597,10257,243
26597,10258,224
26597,10305,109
26597,12564,29
26597,12565,29
26597,12566,104
26597,12567,224
15146,22981,142
15146,22982,116
15146,472,243
15146,241,459
15146,242,459
15146,25331,96
15146,9064,214
15146,9065,214
15146,25330,96
15146,527,243
15146,307,243
15146,588,459
15146,589,459
15146,365,243
15146,13806,56
15146,9119,112
15146,11495,56
15147,22981,20
15147,22982,67
15147,25330,58
15147,9119,99
15147,242,337
15147,25331,58
15147,9064,94
15147,9065,94
15147,472,198
15147,527,198
15147,307,198
15147,588,337
15147,589,337
15147,365,198
15147,13807,94
15147,13806,82
15147,241,337
15147,11495,82
14885,3048,244
14885,3049,140
14885,14935,62
14885,12463,244
14885,15024,62
14885,14866,62
14885,14867,124
14885,15011,140
14885,15099,140
14885,12464,140
14885,15014,62
24689,12227,60
24689,19968,60
25060,17140,28
15192,11242,117
15192,11243,99
15192,15788,117
15192,15789,99
15192,15793,198
15192,15794,206
25594,19315,113
4922,4825,76
4922,22549,102
4922,22550,23
4922,12249,23
4922,26304,76
4922,26305,107
4922,4824,107
15193,24811,508
15193,23397,519
15193,23398,539
15193,23399,540
15193,23400,543
15193,15786,543
15193,15787,540
15193,15788,89
15193,24640,508
15193,24641,508
15193,15793,206
15193,24772,508
15193,11209,531
15193,11210,512
15193,20783,512
15193,24714,508
15193,15794,178
15193,506,310
15193,286,310
15193,24591,508
15193,20738,513
15193,20739,513
15193,17855,508
15193,24590,508
15193,11242,89
15193,11208,620
12353,24107,131
12353,23852,51
12353,23853,43
12353,12593,43
12353,23874,43
12353,12594,51
12353,24108,122
15194,20782,35
15194,20742,70
15194,11241,35
8105,215,244
8105,6336,99
8105,11429,148
8105,9068,148
8105,9069,45
8105,11807,99
8105,6335,45
8105,13804,45
8105,9124,45
8105,627,244
8105,11492,45
8105,11493,148
8105,9123,99
15195,20743,59
15195,20744,23
15195,11240,23
22723,9726,23
14891,12469,58
14891,3054,58
25061,17140,28
9978,24491,114
9978,7515,57
9978,22154,114
9978,22130,57
9978,22185,114
9978,22155,57
15197,8227,228
15197,8191,114
15197,11238,114
15198,106,203
15198,8189,17
15198,8190,36
15198,7376,29
15198,7546,11
15198,707,203
15198,18808,36
15198,11237,82
15198,11217,410
15198,18807,21
20823,18431,27
20823,17505,27
20823,19038,52
20823,17587,27
20823,17588,104
20823,17504,54
20823,18959,65
20823,20922,65
20823,20923,52
20823,18432,104
20823,18960,52
15199,106,192
15199,8189,18
15199,7376,46
15199,7546,25
15199,707,192
15199,8190,50
15199,11237,78
15199,11217,399
15199,18807,57
4995,20021,233
4995,20022,242
4995,20753,117
4995,8573,233
4995,11685,242
4995,8530,242
4995,11684,233
8110,25516,79
8110,25517,147
8110,472,291
8110,9119,246
8110,13806,214
8110,22982,213
8110,6169,149
8110,9064,80
8110,9065,80
8110,11803,80
8110,11804,143
8110,11805,214
8110,307,291
8110,15147,147
8110,11705,128
8110,25515,150
8110,25514,246
8110,11495,214
8110,22981,128
8110,11496,77
8110,241,205
8110,242,205
8110,25331,204
8110,25329,205
8110,6168,39
8110,527,291
8110,4180,50
8110,26178,147
8110,588,205
8110,589,205
8110,6210,39
8110,13807,80
8110,365,291
8110,26175,246
8110,26176,150
8110,26177,82
8110,6211,149
8110,15146,246
8110,25330,204
15127,3169,14
15127,3140,14
25062,17137,45
8112,5316,41
15202,20743,39
15202,20744,46
15202,11214,23
15203,20742,35
15203,20782,70
15203,11213,35
20952,11201,94
20952,11202,72
20952,12816,144
20952,12763,144
20952,12764,72
20952,12853,21
20952,12817,72
15204,11211,81
15204,20740,81
15204,20741,162
1929,24653,26
1929,24765,26
8115,22976,57
15205,11212,81
15205,20740,162
15205,20741,81
8116,22977,57
22981,588,317
22981,589,317
22981,365,200
22981,242,317
22981,9064,72
22981,9065,72
22981,472,200
22981,527,200
22981,307,200
22981,241,317
9980,22166,112
9980,22169,135
9980,24494,135
9980,24495,60
9980,22157,60
9980,22189,60
9980,7542,112
9980,10462,164
9980,10463,112
9980,22188,135
9980,22156,165
9980,7517,30
9980,22126,112
9980,22129,135
9442,11929,137
9442,25996,27
9442,25997,137
9442,25998,103
9442,11930,103
9442,8671,3
9442,13975,27
9442,13976,137
9442,13977,103
9442,20445,103
9442,20446,137
9442,8672,28
9442,20448,54
9442,20447,27
9442,11928,27
15207,24811,40
15207,23397,37
15207,23398,65
15207,23399,61
15207,23400,53
15207,15786,53
15207,15787,61
15207,15788,620
15207,24640,40
15207,24641,40
15207,24772,40
15207,11209,442
15207,11210,25
15207,20783,25
15207,24714,40
15207,15794,531
15207,506,221
15207,286,221
15207,20738,99
15207,20739,99
15207,17855,40
