rank,source,target,time
6,3703,4783,19758
6,527,24823,43430
6,14995,12728,43601
6,21075,21152,63156
6,14290,6569,10579
6,181,8072,55782
6,3917,15457,63121
6,826,7279,69824
6,21375,21539,57644
6,15058,12097,70613
6,63,17583,73702
6,16030,21729,74412
6,20106,809,47536
6,9685,9533,45344
6,15678,15699,67696
6,923,173,47854
6,23468,25376,75904
6,7647,8649,83190
6,15250,3766,4021
6,8132,6865,23270
6,2919,22491,21604
6,2939,25293,50604
6,1139,14783,68244
6,6454,23463,8330
6,15777,4843,79924
6,10842,17344,60404
6,24075,17360,30792
6,5566,184,52203
6,10401,24641,67958
6,17213,17145,78515
6,8779,1045,41290
6,19604,555,13415
6,9035,8292,29060
6,15009,2078,9677
6,14299,17613,70927
6,894,19609,4755
6,17137,24719,12761
6,20507,17367,24624
6,4299,4298,58140
6,21347,5822,72596
6,9059,24857,70253
6,15522,144,27181
6,24029,25370,74576
6,16295,7315,10686
6,22207,6714,58382
6,3906,3913,23127
6,16377,764,58769
6,3728,4540,39736
6,6007,513,62718
6,20148,9361,34430
6,24674,21032,39688
6,1208,1627,55569
6,9656,22367,18878
6,11953,3169,43246
6,19255,1625,38237
6,8588,9602,24048
6,7394,4909,36687
6,17478,16044,63709
6,458,20071,36834
6,5048,8299,57409
6,5838,160,72815
6,24473,5290,42805
6,19619,4015,42021
6,377,574,49288
6,865,16417,8552
6,15575,23447,89
6,12900,16463,63399
6,16658,19281,39050
6,533,5612,5852
6,942,4802,69210
6,20954,15152,40715
6,13540,21535,64375
6,1577,15406,65111
6,17632,21045,3671
6,10071,10282,43235
6,16220,16189,47743
6,12613,24024,46849
6,24606,15270,34139
6,7664,6061,66070
6,14278,16459,46465
6,8799,20155,9382
6,19410,556,3003
6,20660,14822,11095
6,9670,8860,72050
6,9289,9286,52812
6,3201,14861,24829
6,25386,19568,15662
6,12862,4777,20869
6,7134,5602,47704
6,15431,15455,72124
6,5141,7695,24216
6,9198,9224,64565
6,19099,79,72289
6,810,8043,3619
6,931,6489,66994
6,4778,15859,81949
6,3374,22097,46663
6,20423,463,48169
6,916,459,12584
6,325,4986,81299
6,279,4136,74029
6,20101,807,3798
6,17486,15870,45396
6,24790,8449,153
6,4912,22437,45398
6,8333,1031,41999
6,25018,9568,49879
6,3837,1627,28742
6,5124,284,38573
6,4055,7974,58754
6,23724,23703,23324
6,13501,4786,50665
6,4122,688,43599
6,1558,1565,4779
6,19884,19971,85063
6,2497,2518,68955
6,6997,8338,55327
6,721,699,36279
6,5260,7979,42923
6,1642,1648,29248
6,11990,21937,55443
6,5909,13028,37965
6,882,15467,16279
6,7355,1,3715
6,858,725,46672
6,17483,15868,23626
6,5815,12993,55486
6,15100,8834,16011
6,8590,9655,32019
6,22380,9605,1651
6,20714,20705,5187
6,20164,10329,18306
6,20121,20125,65914
6,14999,12100,7007
6,163,848,19140
6,15603,23186,68597
6,22428,4786,14619
6,23443,24119,1482
6,1605,1542,4952
6,10074,21167,40001
6,9276,19436,59581
6,4298,6808,13005
6,14483,14537,65735
6,15439,1813,14676
6,21147,18497,12709
6,1375,1388,51277
6,20469,19970,16625
6,22991,13087,57535
6,24815,1044,33984
6,17844,7443,80076
6,17566,791,46804
6,23682,23679,58975
6,15888,128,20574
6,19890,16294,30075
6,7653,7132,63152
6,432,4590,62398
6,15408,1383,49541
6,8990,7616,81633
6,15148,15905,46376
6,630,554,9623
6,212,922,59715
6,4579,3810,49662
6,6570,123,18240
6,1728,1724,86205
6,6966,6414,12536
6,9842,10573,66486
6,22369,22375,41772
6,3819,1593,73614
6,20173,8705,50471
6,14185,17129,34145
6,22977,20401,67262
6,60,38,41009
6,5569,239,72443
6,7649,19397,36985
6,597,23163,41160
6,15685,24106,17430
6,14673,14707,48077
6,9400,9396,26435
6,6904,7525,53892
6,18057,16654,34000
6,7965,480,58156
6,9652,22374,44127
6,2823,829,44193
6,5863,5846,23110
7,1604,1491,70019
7,6320,16306,50300
7,19983,69,7899
7,16978,24695,45540
7,5583,883,17232
7,19350,862,23123
7,9250,24121,12731
7,641,1588,26798
7,986,7327,58439
7,5053,6432,29038
7,19443,9211,78069
7,20882,17047,7843
7,16870,16629,53049
7,17252,8617,67075
7,24588,7322,56647
7,654,81,21503
7,7871,513,49583
7,2842,2967,63008
7,8441,15735,83018
7,697,4099,8604
7,6368,20066,83181
7,6199,8672,54901
7,9611,9747,38413
7,19427,8156,33331
7,8089,19112,38139
7,15704,17798,17794
7,6065,18780,84301
7,3340,3603,68026
7,14260,17616,68129
7,8849,22113,74518
7,891,313,49960
7,25320,25249,21115
7,682,572,13672
7,6619,15234,13402
7,10231,7252,33095
7,8282,7037,18303
7,953,4470,77735
7,10709,4450,70885
7,8506,5528,36884
7,22285,6856,79371
7,22352,9666,74833
7,3610,3196,48765
7,2400,237,16799
7,577,4984,82358
7,6006,24593,44838
7,18042,13590,32047
7,901,5029,82506
7,23686,12230,48250
7,5986,824,59284
7,9053,895,6570
7,8450,20378,62917
7,8485,785,82258
7,3595,3166,59839
7,22341,22401,83759
7,15245,6646,43189
7,769,6449,52030
7,21121,20168,23105
7,17341,16028,75308
7,708,6094,3808
7,122,206,61828
7,16011,20653,16933
7,20905,6559,65897
7,7864,17610,59217
7,396,634,84864
7,6575,21427,28405
7,22988,20385,56050
7,17218,23269,6184
7,8609,10558,68735
7,673,791,16296
7,166,968,36004
7,17117,2701,77532
7,1033,7256,6767
7,20338,21390,61031
7,9557,9363,61880
7,4113,909,8005
7,9691,12738,54
7,5659,16732,86313
7,1039,1731,44777
7,21088,26,52532
7,553,6129,23694
7,8591,9583,2057
7,1819,15403,32516
7,8040,15489,46859
7,7219,6964,22916
7,8296,7560,80738
7,405,7566,5796
7,15898,4585,48260
7,15372,925,64288
7,7758,13585,16155
7,9584,22376,69319
7,490,270,19233
7,7083,884,33853
7,838,6967,3682
7,15903,15922,78561
7,24614,2130,66469
7,23152,20466,61161
7,17772,15713,13562
7,883,6902,62807
7,4481,14417,58527
7,5836,20544,40229
7,1344,1309,15777
7,21608,13161,60574
7,8594,21136,15831
7,6353,6382,63401
7,735,392,86178
7,26006,17009,86237
7,24812,15266,49
7,372,5282,11681
7,403,630,79076
7,22373,9649,32950
7,16730,23429,34453
7,6589,15460,28101
7,14269,13626,33377
7,6382,5014,67082
7,441,7930,56029
7,738,4092,62757
7,320,484,51004
7,5860,21356,59121
7,7168,4024,45355
7,21213,13127,8619
7,22473,22481,86236
7,22987,21763,52639
7,301,7142,25066
7,15463,8242,21530
7,21562,21382,20754
7,1125,1112,73714
7,6536,832,72221
7,471,462,47526
7,8992,761,2534
7,9146,23419,3727
7,22451,2350,47170
7,8815,16542,50561
7,932,5357,32537
7,7222,533,69896
7,3212,3599,77376
7,11980,11987,17401
7,14247,20854,529
7,12235,12225,11754
7,480,5281,35108
7,15908,15897,17140
7,15043,20634,49260
7,23381,12092,69086
7,10081,338,71042
7,22345,22412,12289
7,8496,134,29313
7,183,988,85405
7,13035,5912,63586
7,19980,772,21953
7,14608,1593,61810
7,596,24592,38996
7,7329,7324,55921
7,8696,9289,75560
7,20891,15764,64673
7,7929,250,35828
7,16735,8844,20001
7,7579,661,30781
7,9491,6358,68052
7,17716,24132,3371
7,16191,20791,76979
7,314,6529,73301
7,7198,206,85581
7,3592,821,56272
7,22086,23055,78122
7,7961,6474,38293
7,1711,1510,52381
7,7953,8027,65183
7,21035,9677,45626
7,17454,22215,12870
7,19969,15594,55831
7,464,925,11346
7,337,24065,80423
7,1133,11965,60009
7,16643,20570,83929
7,761,15518,48040
7,699,222,59372
7,1632,1728,37843
7,6934,6881,40361
7,381,5050,9361
7,5038,19452,50262
7,20155,21090,2773
7,139,927,7557
7,24768,6916,3710
7,78,15210,62948
7,3828,1610,22773
7,5315,794,54520
7,5412,910,57319
7,4227,3413,34655
7,10289,7462,9741
7,840,13606,32532
7,850,8025,85204
7,7010,6137,85737
7,819,492,30593
7,8618,14193,57075
7,4585,18819,38981
7,8487,18600,68970
7,843,910,31684
7,5944,25719,33049
7,24785,1731,15597
7,513,6031,35774
7,700,5980,83330
7,17796,16749,45497
7,15284,7942,34315
7,24574,721,43789
7,16308,319,34977
7,16801,20871,25396
7,4126,719,63159
7,911,272,44604
7,1272,4673,15775
7,23723,12575,24582
7,13254,13491,74764
7,6567,14278,35160
7,13072,13216,37209
7,2698,24605,46075
7,19610,271,41510
7,8879,16742,54022
7,22356,20175,45155
7,6636,1699,39738
7,153,719,60976
7,8044,719,69784
7,17513,741,20490
7,16680,1165,68402
7,4296,6807,44842
7,7014,20945,40066
7,14642,14566,14274
7,912,2317,35719
7,1583,18890,80343
7,2724,16668,18578
7,726,7226,49289
7,7985,5409,52320
7,575,320,9275
7,26046,5893,5973
7,6307,860,7644
7,980,138,61497
7,5562,71,36908
7,10515,9856,48697
7,624,22959,84565
7,20611,16640,42794
7,5462,25225,34334
7,20158,8601,5013
7,97,3368,61029
7,5612,4511,60060
7,23368,20643,19306
7,7281,742,22773
7,466,23350,51498
7,3220,3213,18357
7,14231,23296,53086
7,4219,12312,41983
7,14594,11215,43060
7,12738,8933,58317
7,96,11024,68704
7,16616,20884,79647
7,21175,21268,75782
7,20712,573,42726
7,131,855,46543
7,2936,2827,69715
7,15270,7256,14040
7,16089,4840,68630
7,5440,19100,1011
7,23495,17796,70332
7,561,2842,31338
7,23084,23092,71002
7,10381,24643,3519
7,19039,15542,26706
7,580,9165,40120
7,21092,9565,32253
7,305,24974,10405
7,19355,15888,66745
7,17151,16814,27400
7,20677,1083,18766
7,18515,23622,5206
7,20109,712,13224
7,7276,9400,80575
7,9719,9621,64437
7,3563,3621,35074
7,4101,959,78596
7,15160,13329,5076
7,8931,8879,55969
7,14650,14577,13395
7,7553,661,47508
7,9364,7436,52381
7,9225,20065,74940
7,80,490,13250
7,17560,499,62486
7,12316,12323,79019
7,21675,21540,64852
7,616,16336,3356
7,19122,8055,12864
7,19639,874,56921
7,2384,2567,50829
7,19,2561,40732
7,5478,7231,42075
7,5355,18983,420
7,20551,20513,11832
7,12147,20904,43807
7,24681,21262,33739
7,13183,21582,49467
7,14170,2681,32251
7,20927,4863,20338
7,20093,8507,77040
7,7292,6476,67335
7,15584,9275,74992
7,23,5282,43434
7,8605,9823,5453
7,21151,9846,17273
7,13640,20500,71449
7,399,7930,1180
7,15113,9666,11939
7,22974,12275,14791
7,20104,5571,2019
7,17212,16861,41541
7,7586,21419,62735
7,18558,15883,10633
7,17518,22,59470
7,881,6980,1630
7,15714,17721,54963
7,7667,252,85685
7,896,81,32501
7,7126,7143,69594
7,23725,12218,39392
7,18530,17472,54748
7,8682,22939,17582
7,7630,5639,16633
7,9168,9217,3943
7,10219,24670,71049
7,9513,22363,32133
7,5136,22952,68113
7,3770,3694,13918
7,8471,18583,63964
7,576,8302,76906
7,1619,1610,32006
7,19436,23416,56194
7,9861,14371,25287
7,194,653,26536
7,9644,10666,71197
7,908,811,33157
7,21569,13143,47929
7,16391,7907,76148
7,3196,11950,71400
7,3094,12401,837
7,38,824,22925
7,23333,23325,54715
7,346,19614,56631
7,15158,20948,77314
7,23021,21770,57796
7,14674,23640,53042
7,19653,8612,36229
7,6100,843,82028
7,7562,15523,48287
7,257,318,45434
7,3584,3404,77096
7,9547,16603,24329
7,15568,22944,39898
7,5523,786,69168
7,19451,529,49544
7,4815,17608,53163
7,24746,20883,58429
7,299,860,41876
7,14504,1263,50561
7,17361,18531,49792
7,12317,4227,18998
7,14182,8621,19805
7,783,22,84985
7,22396,10215,35392
7,14822,2797,21129
7,14976,96,25966
7,14373,10087,61466
7,7767,17423,28896
7,15485,243,63405
7,19440,9087,54209
7,1481,1209,26971
7,8631,6915,33277
7,12067,6812,19341
7,20561,16056,59887
7,9430,598,72208
7,12233,23521,68693
7,12290,2266,5606
7,15086,170,33720
7,18585,5687,77955
7,15462,949,22405
7,19646,2706,31063
7,7202,121,4709
7,3123,14442,60299
7,22447,182,74967
7,21159,9836,77078
7,8727,8816,73701
7,804,1594,43150
7,6476,480,82717
7,14712,14476,81761
7,7496,6281,79269
7,467,440,65680
7,17245,23316,19714
7,6859,8725,14014
7,6807,4953,56796
7,117,20423,13557
7,23004,3578,58270
7,6479,22079,15418
7,6623,15152,68143
7,4916,7391,64300
7,2850,22895,85295
7,18038,17465,61885
7,15292,1175,81891
7,2330,75,27002
7,4662,14634,16307
7,10088,10059,70399
7,5868,14300,43819
7,24013,23720,4059
7,20071,16339,82571
7,23469,12238,55603
7,1254,1236,84028
7,5663,25478,6076
7,1066,6801,18924
7,2557,647,78990
7,20518,17226,47187
7,402,360,58805
7,20114,20099,29019
7,16464,7387,68622
7,14425,3247,55139
7,436,20125,18860
7,960,696,50740
7,20659,23348,32477
7,10091,7446,40621
7,17554,7660,65236
7,10142,21164,27162
7,13503,3694,8605
7,19084,23359,3690
7,2327,723,3403
7,25361,452,84505
7,9128,15584,69586
7,24563,25794,41215
7,778,769,78948
7,16602,8706,63900
7,17351,14243,24902
7,9356,24178,23596
7,18614,9135,78694
7,1134,22886,19169
7,22692,24759,27097
7,8999,365,82927
7,23861,12548,35691
7,9272,9281,79828
7,13347,14282,78333
7,15122,7675,72271
7,2695,8279,28681
7,1216,1468,30297
7,8474,19914,29754
7,13063,15934,18037
7,22926,6359,45790
7,22395,10161,33795
7,8824,7108,25175
7,8498,132,27642
7,8162,19429,6116
7,11589,39,65263
7,8449,8271,61315
7,5313,5534,24856
7,10516,10255,72486
7,6296,8021,24225
7,663,7274,44458
7,4160,8031,86367
7,312,23177,85765
7,14746,853,64361
7,444,12821,41889
7,15081,504,64255
7,17612,14257,25238
7,5377,630,25762
7,2951,1138,76990
7,390,11918,58697
7,20686,23337,14161
7,15590,19917,42157
7,25708,13165,1353
7,2723,14183,64318
7,4588,15882,34583
7,21084,9625,48884
7,503,314,76308
7,23942,5110,72177
7,6358,4999,51032
7,870,855,48281
7,7162,16429,40676
7,3038,24285,4785
7,15241,4795,81864
7,12225,12548,33088
7,462,638,60427
7,10282,10575,44332
7,4105,789,70984
7,6001,171,45534
7,6721,4765,81592
7,389,16335,53004
7,5971,5904,11268
7,4100,206,19
7,607,25211,85278
7,12227,12600,4273
7,10355,262,79533
7,5261,6,75602
7,4186,10703,38108
7,16673,15291,60553
7,606,773,65259
7,17930,23791,55494
7,20141,24847,75203
7,8997,15521,50092
7,21537,21581,65284
7,8056,279,46529
7,14288,20978,15072
7,20059,15096,31226
7,8411,17254,16986
7,20118,7314,35123
7,22370,8933,27511
7,364,16088,6220
7,16301,5318,22656
7,1082,1074,49844
7,552,9044,49530
7,5708,7479,2452
7,17759,8478,65727
7,7915,17559,3640
7,12081,20651,69839
7,19278,5915,9654
7,15608,8137,20488
7,8801,9500,22548
7,5464,19093,18555
7,307,19648,26609
7,20975,15898,11992
7,5455,16280,10300
7,20099,96,62350
7,3202,14775,32534
7,13232,4776,36684
7,17398,16652,44781
7,271,3997,15168
7,10325,8601,9911
7,25000,24121,24199
7,7875,222,29473
7,17219,16887,85077
7,16461,11425,41502
7,94,26136,52245
7,6324,366,22663
7,23965,15365,45093
7,5288,146,45725
7,16424,268,68651
7,24709,1034,57065
7,10067,10076,8294
7,7228,9488,40761
7,7451,21034,65145
7,16527,23455,61931
7,14501,1756,31817
7,23290,24712,30906
7,20192,8728,14860
7,16356,695,33623
7,2901,1142,48795
7,10177,21040,76845
7,23351,2803,34787
7,5015,736,84023
7,20909,13605,17166
7,4614,1252,52319
7,20702,21339,33739
7,751,20090,22909
7,22965,26,13600
7,334,4032,6382
7,17572,9053,50841
7,3397,3560,48005
7,20048,9031,4617
7,609,20904,3602
7,4888,4852,36287
7,9066,7918,726
7,8004,20902,380
7,532,25355,22101
7,8427,15733,63484
7,12989,13000,38017
7,1007,6554,59462
7,7605,16452,68870
7,21636,13177,72890
7,9501,8809,76505
7,12747,8874,43348
7,9005,25185,16172
7,5998,7126,46846
7,226,894,3299
7,24772,14234,53233
7,18052,19780,84489
7,23012,4176,648
7,290,640,7035
7,3938,10726,68990
7,20511,17367,45793
7,3927,1387,41953
7,15573,9019,61266
7,19453,19098,36608
7,1226,1433,33331
7,16307,921,3198
7,13108,11967,78792
7,17607,16030,77186
7,17595,7657,52997
7,6507,6895,24509
7,15884,5,23970
7,2852,22984,23502
7,10070,12029,79348
7,8673,9395,78855
7,17949,23774,65229
7,6916,8626,11865
7,7596,7588,10197
7,12222,23959,41139
7,450,6548,9774
7,4904,13214,74409
7,4235,22998,5318
7,9709,22383,39701
7,4088,7172,85498
7,17109,16752,60256
7,17227,18057,34196
7,7940,992,41146
7,6510,4105,32512
7,19625,6424,37489
7,4433,3402,5356
7,498,556,76181
7,18137,6692,74031
7,13488,4874,54246
7,7173,914,35036
7,4471,241,58310
7,211,21037,42536
7,3653,4584,33892
7,356,6338,32761
7,16837,23477,73762
7,862,18559,45983
7,179,14,56409
7,4306,195,82087
7,7893,95,58463
7,4754,4905,31258
7,6707,7389,85245
7,25222,506,58250
7,14622,11277,28126
7,17616,1159,45439
7,22399,22411,58190
7,6041,764,20073
7,14666,12338,50670
7,1023,15271,24821
7,19116,4141,11001
7,5833,20710,81541
7,8287,6258,17325
7,604,499,34209
7,46,5119,84404
7,3193,12322,2303
7,24122,24115,23923
7,868,17125,66873
7,3422,20419,47109
7,491,5474,11751
7,3721,1831,36208
7,2797,22499,23433
7,20577,17412,22347
7,8413,438,73438
7,546,22046,71091
7,7688,271,13507
7,8208,6833,36157
7,25238,20654,23637
7,17479,13602,26371
7,8129,23176,34210
7,15473,860,35524
7,23194,19968,36228
7,17203,1034,38096
7,254,17615,8902
7,5144,15692,63470
7,9387,8232,29373
7,461,25012,72479
7,113,7511,21507
7,15135,1699,66287
7,2808,25268,49649
7,9084,801,38134
7,4791,26061,17377
7,24494,24646,28012
7,11942,11952,16846
7,332,24986,72269
7,13255,4768,52550
7,7912,16352,80440
7,1418,14635,57599
7,557,1008,29274
7,15916,15207,55288
7,5712,521,20356
7,3743,941,24892
7,19549,12617,56437
7,21346,20703,26236
7,19441,19552,40796
7,23148,4132,68289
7,1422,1274,81016
7,20646,15044,28669
7,20658,12206,49939
7,3,15461,82192
7,25259,20656,42162
7,15605,18586,73303
7,8018,14271,46125
7,7462,21159,5169
7,23856,12233,70790
7,3969,15534,76055
7,4139,22977,8272
7,9363,9164,46012
7,25218,19504,4340
7,8647,7203,46967
7,3062,14762,62352
7,13189,16120,17942
7,6516,6887,3181
7,2052,11079,47556
7,23692,23681,71222
7,193,5943,16857
7,4759,25748,18716
7,814,22973,20322
7,6869,439,32494
7,1504,1564,38614
7,521,6163,16272
7,7943,124,40098
7,7298,4068,69866
7,266,8495,35077
7,18820,19374,41102
7,5974,13272,34222
7,3118,2546,38215
7,14276,15211,7256
7,7891,6271,10895
7,374,787,1257
7,23567,23657,58287
7,15142,20906,75795
7,59,7212,2106
7,6191,7137,25854
7,22349,9670,45817
7,6587,4539,26353
7,22498,23328,47845
7,1190,17616,78033
7,12221,5110,56337
7,15050,12686,15628
7,739,225,31953
7,19111,20100,4941
7,17720,17697,77544
7,1496,944,6699
7,21778,22986,16470
7,11977,22492,58777
7,23772,17696,4604
7,18987,3566,27938
7,25251,25307,63055
7,4112,15539,46563
7,10524,9852,27366
7,20073,5568,79303
7,13577,17158,71026
7,84,6907,8140
7,4089,572,53142
7,714,655,53078
7,8592,17843,63717
7,21974,4689,5783
7,7981,862,2503
7,5987,6314,64261
7,8117,5688,3758
7,4905,22211,33201
7,4661,14541,39293
7,16855,23274,12857
7,22883,14806,29030
7,0,19350,4522
7,24320,24326,71568
7,6829,20471,77102
7,61,7518,6158
7,3848,1515,71154
7,13163,21368,58073
7,6562,20899,67120
7,20860,15298,40852
7,23006,4174,77569
7,23299,2680,23960
7,7197,957,31569
7,14641,1266,81421
7,443,7370,20860
7,17575,17619,53966
7,21356,13169,3929
7,20653,14828,57444
7,9676,8594,78023
7,16014,12069,13308
7,1472,1632,59652
7,6943,16332,39414
7,541,666,46384
7,22176,6296,2899
7,7515,222,54617
7,12291,4167,4093
7,21624,21374,40041
7,1562,4808,2059
7,17712,16847,4054
7,7935,6338,15561
7,15296,20565,26034
7,4005,7213,49303
7,14454,1397,77759
7,24749,20866,27067
7,20081,4141,59087
7,24100,24116,5349
7,22502,20409,28025
7,582,165,29301
7,6375,21093,13337
7,6609,15130,22816
7,8255,135,82551
7,752,7322,7209
7,725,167,2744
7,19454,7902,25994
7,18459,7235,844
7,22872,14779,23008
7,5255,8,76155
7,1164,1155,47427
7,1768,3671,84658
7,24593,299,4254
7,6895,5367,46181
7,16392,600,2241
7,7075,6975,30264
7,6798,22480,83652
7,16802,17218,56941
7,6187,6178,23795
7,5292,5412,76137
7,504,9195,68901
7,26064,4794,59509
7,1720,21803,11812
7,485,7588,43190
7,15085,744,69848
7,2378,3109,38673
7,14229,1018,82753
7,19288,4833,15407
7,24350,25277,20550
7,583,199,58072
7,555,15487,56751
7,5496,9494,10174
7,8693,15105,66200
7,689,15464,67118
7,21161,21830,77439
7,3758,4786,43866
7,24141,22318,64062
7,3383,12302,30679
7,24532,7908,75828
7,3703,1708,35825
7,527,16869,24242
7,14995,12067,43466
7,21075,21160,37550
7,14290,3724,76881
7,181,156,12093
7,3917,14616,56702
7,826,164,48742
7,21375,21387,31048
7,15058,12691,9987
7,63,7890,72726
7,16030,124,11935
7,20106,18578,1670
7,9685,16566,52210
7,15678,16,57346
7,923,7184,77478
7,23468,12241,17598
7,7647,7197,53121
7,15250,4793,17711
7,8132,23464,53328
7,2919,10895,57435
7,2939,25283,69487
7,1139,11968,14274
7,6454,7358,43991
7,15777,16046,17879
7,10842,394,20410
7,24075,18050,70747
7,5566,6946,80240
7,10401,8609,54922
7,17213,16861,22231
7,8779,10245,83392
7,19604,713,63118
7,9035,5299,1
7,15009,15044,46477
7,14299,17479,10385
7,894,510,11001
7,17137,2682,35772
7,20507,17232,7346
7,4299,14824,57573
7,21347,20896,71770
7,9059,306,5231
7,15522,8992,33334
7,24029,25406,79190
7,16295,747,69132
7,22207,4756,73983
7,3906,949,78122
7,16377,15560,13839
7,3728,19319,60692
7,6007,7324,19353
7,20148,10015,53119
7,24674,7459,32305
7,1208,1722,51226
7,9656,8871,33186
7,11953,3130,49152
7,19255,1216,16798
7,8588,9640,82783
7,7394,15797,47615
7,17478,18136,12178
7,458,732,11518
7,5048,283,43926
7,5838,13006,33877
7,24473,3988,70074
7,19619,9326,24869
7,377,6066,66290
7,865,284,58233
7,15575,16826,41397
7,12900,22436,71400
7,16658,859,19958
7,533,5678,46327
7,942,1590,11248
7,20954,18159,16169
7,13540,21229,48490
7,1577,15411,66200
7,17632,10571,21293
7,10071,10655,32851
7,16220,13128,28365
7,12613,8151,24542
7,24606,8252,78623
7,7664,6078,31575
7,14278,642,62959
7,8799,20149,11437
7,19410,16472,17773
7,20660,4959,36059
7,9670,17072,45102
7,9289,24526,26722
7,3201,3168,10
7,25386,23739,58612
7,12862,15186,56110
7,7134,5586,67625
7,15431,228,80828
7,5141,5147,54107
7,9198,16718,47196
7,19099,8291,6891
7,810,651,3868
7,931,4589,8674
7,4778,3707,8328
7,3374,22092,16892
7,20423,355,12506
7,916,366,77475
7,325,4980,71819
7,279,688,48336
7,20101,749,74436
7,17486,4837,60926
7,24790,8613,74363
7,4912,20927,9459
7,8333,622,82019
7,25018,21137,70918
7,3837,4806,5270
7,5124,16345,49543
7,4055,614,13477
7,23724,23699,11314
7,13501,1697,51387
7,4122,403,10704
7,1558,4802,61464
7,19884,15603,83936
7,2497,23649,41841
7,6997,7289,50226
7,721,15507,25080
7,5260,7191,56849
7,1642,1828,47225
7,11990,3604,9287
7,5909,16101,23243
7,882,6001,68300
7,7355,6458,69856
7,858,118,80360
7,17483,17499,82386
7,5815,16219,48123
7,15100,8835,46120
7,8590,22394,49742
7,22380,9531,30402
7,20714,5834,9567
7,20164,20193,10734
7,20121,19982,82735
7,14999,578,8996
7,163,15535,25239
7,15603,8135,73955
7,22428,1704,67710
7,23443,16850,37252
7,1605,1537,34035
7,10074,9847,17051
7,9276,20140,85238
7,4298,4954,68738
7,14483,14490,5910
7,15439,1790,74225
7,21147,21153,27296
7,1375,3924,69146
7,20469,15031,11170
7,22991,22461,84882
7,24815,691,68703
7,17844,8793,69670
7,17566,8665,61154
7,23682,12575,11993
7,15888,18559,29081
7,19890,15602,30683
7,7653,996,56494
7,432,23056,82199
7,15408,19033,693
7,8990,8995,59729
7,15148,13477,32327
7,630,6082,80702
7,212,4049,6207
7,4579,15381,48702
7,6570,7377,18926
7,1728,1627,7195
7,6966,549,62691
7,9842,21167,25858
7,22369,22329,66689
7,3819,3810,77773
7,20173,15110,78266
7,14185,2682,5190
7,22977,4081,10432
7,60,7518,37613
7,5569,866,7787
7,7649,768,44218
7,597,8452,70586
7,15685,24110,62510
7,14673,4607,17347
7,9400,22934,28934
7,6904,7328,28731
7,18057,16655,75035
7,7965,5280,67875
7,9652,22367,71094
7,2823,25299,55853
7,5863,13192,52278
8,1604,1465,36044
8,6320,16438,53856
8,19983,7692,62587
8,16978,17254,69436
8,5583,24591,15538
8,19350,216,6728
8,9250,17704,57041
8,641,1335,82903
8,986,17345,75443
8,5053,863,54619
8,19443,20139,32587
8,20882,8422,68228
8,16870,17420,40350
8,17252,8267,69688
8,24588,7871,35900
8,654,713,1187
8,7871,6010,22452
8,2842,23349,53139
8,8441,8405,12375
8,697,24475,69862
8,6368,17836,69327
8,6199,695,65797
8,9611,8720,35101
8,19427,19980,71943
8,8089,389,11466
8,15704,17737,36957
8,6065,24563,66025
8,3340,3164,65490
8,14260,18046,67444
8,8849,23406,63396
8,891,111,41810
8,25320,20661,44272
8,682,6266,57388
8,6619,22438,2282
8,10231,8323,76987
8,8282,135,38977
8,953,16468,44381
8,10709,4186,85537
8,8506,5526,1010
8,22285,22275,60298
8,22352,16778,86304
8,3610,1090,12142
8,2400,14706,70912
8,577,6035,71155
8,6006,7867,12256
8,18042,17345,7145
8,901,448,48867
8,23686,12549,85676
8,5986,6316,21127
8,9053,14,8086
8,8450,597,77471
8,8485,5139,23999
8,3595,11938,13011
8,22341,20161,27949
8,15245,15160,31108
8,769,6489,22508
8,21121,262,43200
8,17341,17509,30172
8,708,15559,65092
8,122,66,16066
8,16011,15992,570
8,20905,7346,52830
8,7864,513,19987
8,396,447,23618
8,6575,22173,55334
8,22988,4293,23728
8,17218,16891,9518
8,8609,1044,55347
8,673,7890,3502
8,166,83,66328
8,17117,6026,78163
8,1033,19637,30438
8,20338,15247,6000
8,9557,17058,27033
8,4113,4121,29433
8,9691,9707,45572
8,5659,20063,85217
8,1039,2714,33236
8,21088,16716,69027
8,553,7159,19518
8,8591,9747,28596
8,1819,1545,14045
8,8040,72,27540
8,7219,7239,67253
8,8296,6339,44329
8,405,7909,47776
8,15898,16451,80477
8,15372,173,64599
8,7758,16715,57572
8,9584,15113,30767
8,490,16362,31852
8,7083,7226,25252
8,838,7264,31860
8,15903,7375,6573
8,24614,20643,77024
8,23152,22984,32714
8,17772,9698,13517
8,883,6996,53785
8,4481,3192,80624
8,5836,16217,48081
8,1344,14585,17032
8,21608,20326,19132
8,8594,10454,48848
8,6353,22940,17373
8,735,340,69917
8,26006,16681,33000
8,24812,17124,46763
8,372,20366,25093
8,403,16276,22460
8,22373,22392,60534
8,16730,9100,5811
8,6589,3671,36775
8,14269,13346,65744
8,6382,5046,11733
8,441,19101,7961
8,738,6402,69705
8,320,7169,54681
8,5860,21342,45772
8,7168,16260,62739
8,21213,21582,68402
8,22473,23037,5718
8,22987,4235,59418
8,301,17582,2399
8,15463,423,26278
8,21562,21391,15874
8,1125,22486,28880
8,6536,783,71322
8,471,22052,10592
8,8992,391,663
8,9146,20140,86087
