rank,source,target,time
0,12318,2551,43351
0,13695,5880,70640
0,18394,3272,58787
0,13561,6641,77457
0,10606,18197,35076
0,24341,10676,5222
0,18147,23999,32950
0,18451,19441,10577
0,2937,4671,62952
0,16109,21677,65657
0,12415,6203,75652
0,4365,22925,71437
0,584,19032,80934
0,16277,6511,21595
0,21670,20795,85498
0,90,9016,60014
0,10915,16913,14306
0,24366,17961,18758
0,2065,10207,12973
0,22700,23354,16334
0,1475,21913,25531
0,14247,6390,58466
0,21501,25630,40182
0,7517,20814,30042
0,17546,3616,17056
0,7059,9089,83542
0,8579,12128,66153
0,24716,9447,21507
0,2125,14375,68924
0,2502,13589,64218
0,27,7517,36792
0,24265,7947,62153
0,3009,22464,36545
0,20041,1048,4495
0,7988,6336,55225
0,17990,7806,71306
0,4382,24818,36972
0,17592,2727,67913
0,16973,23186,49453
0,7318,1110,63623
0,4094,24470,306
0,20198,11559,6889
0,5119,16659,51908
0,20608,12575,24994
0,510,3277,14969
0,16565,15717,46150
0,1722,18924,75388
0,2528,5539,3400
0,19592,7134,77023
0,24137,14496,66421
0,18487,24688,81635
0,5505,6238,73862
0,5113,11377,85322
0,17022,2796,9436
0,10425,7912,5997
0,10085,6872,37630
0,12277,8592,44965
0,3696,23457,64568
0,23379,21192,60050
0,25839,4235,18302
0,14945,19300,60817
0,12042,25777,42549
0,1603,24504,56176
0,10857,5796,62934
0,12615,459,85276
0,17299,19896,35502
0,20773,3407,85461
0,8454,10244,33918
0,17706,298,62958
0,7222,18963,71150
0,23388,9689,62495
0,7176,23603,8745
0,20674,23474,78012
0,7841,19553,33197
0,21162,10182,5680
0,11589,19520,16024
0,11718,15172,7304
0,9627,7225,14145
0,13673,5070,80754
0,10663,19989,61219
0,3234,8701,54111
0,3634,25971,33953
0,2412,7153,24343
0,12053,16590,84119
0,4110,23349,26723
0,10757,14749,38558
0,25516,7296,24828
0,2028,23384,63011
0,328,21185,1221
0,17390,25966,48080
0,21437,1141,50120
0,16807,5396,3280
0,22378,6293,8572
0,21641,11888,42820
0,21756,16500,15580
0,24342,7193,29646
0,14743,23721,30774
0,9471,12119,79765
0,7365,6828,5189
0,19046,21410,7581
0,18006,25513,17935
0,8064,12100,68175
0,13130,6672,53618
0,282,602,80307
0,15726,2661,20423
0,3386,17476,24804
0,12623,444,37715
0,23346,16015,74342
0,20167,6380,31094
0,16507,7117,39188
0,7047,19922,40864
0,25679,19247,53203
0,19396,224,63196
0,3488,16095,31209
0,6526,20538,31085
0,2880,16496,67005
0,10086,16915,60447
0,17744,2416,59289
0,11411,6260,10631
0,1173,17326,20218
0,8831,3093,85894
0,8238,3735,58898
0,9730,554,80627
0,1380,12816,72950
0,11387,3760,78265
0,4958,18192,57189
0,14661,22996,46467
0,21319,12776,68249
0,5217,3298,25487
0,19355,1056,18055
0,16657,6620,35806
0,23238,23835,54523
0,16334,284,82911
0,8693,24203,67015
0,13037,13706,37051
0,1818,1750,50102
0,22199,1833,26281
0,21307,24471,8942
0,21296,7698,72589
0,23681,20446,60632
0,12648,5571,49470
0,21235,6921,39014
0,11027,22427,79744
0,22279,13705,18194
0,16087,11634,48981
0,7146,18220,66089
0,3969,25654,23241
0,9421,13513,23960
0,16402,20574,32581
0,15927,12155,14765
0,23683,1416,79308
0,2466,1019,43413
0,2404,15715,4815
0,19999,1829,4994
0,18279,5909,40817
0,24056,20563,35815
0,9247,11720,64958
0,16527,5682,41178
0,1294,941,44472
0,4900,18274,27293
0,6790,17527,86288
0,17001,1099,54835
0,14605,2635,84763
0,7361,2814,42656
0,3378,12040,53838
0,10067,20542,51528
0,23488,18329,2656
0,25818,22102,52378
0,21792,10158,70425
0,5490,25743,8568
0,22971,21984,60387
0,16272,1693,16875
0,7970,6593,84377
0,20662,18383,59662
0,11676,25730,7638
0,15034,21053,15694
0,22269,11632,44538
0,11215,23001,26858
0,24586,4424,42610
0,17460,15719,9220
0,23886,20446,80362
0,10147,12402,18534
0,15021,15681,72258
0,20808,1801,20973
0,10944,17838,70404
0,11082,25229,24968
0,16635,7924,6890
0,25209,7602,66288
0,20717,23012,47657
0,18352,17490,41988
0,18026,24581,33748
0,8178,986,75604
0,19653,16397,72973
0,15730,8225,65379
0,13287,18898,68792
0,14229,16071,36269
0,17698,6364,62985
0,9840,11286,35255
0,5889,16852,5401
0,5021,19292,53465
0,21367,7652,65927
0,16952,4898,37062
0,16855,3059,14845
0,10640,16547,78521
0,9468,26135,75584
0,10284,14905,10335
0,18769,20452,42692
0,4518,3673,7528
0,24445,19054,50559
0,20660,22623,32568
0,22537,13272,5453
0,345,20562,60301
0,15006,7747,12031
0,24266,23240,85322
0,10201,1621,16411
0,23142,9014,85254
0,17745,10248,56080
0,6400,19908,27476
0,9950,5511,44358
0,718,3228,12341
0,364,14575,65135
0,12397,11373,42700
0,20840,21699,84513
0,18421,6547,45061
0,22308,3525,58172
0,3488,19020,45688
0,18862,3497,12437
0,16207,21475,78467
0,7760,5405,5611
0,24024,22995,73351
0,1774,606,19206
0,6397,4667,4144
0,3707,8787,9237
0,6967,9815,44732
0,25253,18223,75196
0,8221,11290,18987
0,4728,1425,8368
0,3851,3512,62545
0,25367,17520,49235
0,10091,11931,37275
0,5902,3617,39624
0,22771,20342,38179
0,12274,8678,23210
0,19668,14907,705
0,18022,23543,62812
0,11037,20070,51998
0,8074,14510,29101
0,15942,6943,32564
0,12192,1955,75889
0,21757,8198,65721
0,22908,18186,48816
0,3838,23865,74292
0,3455,6198,29841
0,23165,3360,86315
0,21502,10562,444
0,4721,8026,85095
0,11412,23735,75677
0,23979,19275,21615
0,10231,16920,68512
0,17455,25577,31175
0,16904,9468,54128
0,6238,24511,47715
0,2486,15587,46782
0,19501,4877,11017
0,24211,10539,12859
0,24143,12805,63639
0,24267,23499,2536
0,16749,19265,28913
0,19087,23208,62564
0,19500,16458,10659
0,7508,6692,30606
0,23729,4772,83750
0,8703,23287,61248
0,10613,16004,20298
0,17066,21288,15051
0,6208,4484,1490
0,11391,15359,66574
0,18532,6670,63071
0,5727,1731,68973
0,447,15115,28383
0,10905,12811,10624
0,1948,11303,46578
0,8799,8812,20053
0,20979,25543,57196
0,7436,8462,36494
0,22773,11067,11836
0,737,17664,81716
0,24272,10971,81338
0,2683,13355,42892
0,2632,15869,38493
0,21579,20862,41511
0,9353,212,78126
0,17272,21504,6699
0,1683,8558,33622
0,19980,19203,35142
0,17103,25787,30670
0,18464,15606,9579
0,16757,6699,10582
0,9310,25664,31942
0,18928,2074,25808
0,578,9134,13498
0,436,3848,24
0,24823,22681,59709
0,4276,23002,31382
0,2138,9511,806
0,17625,5014,39861
0,22943,15646,23297
0,3991,1644,43497
0,20526,23512,78205
0,12461,8139,58795
0,16021,8823,44768
0,5343,7550,5138
0,16153,15438,43245
0,5942,9897,19271
0,6763,16818,42449
0,2314,13058,59326
0,4798,11746,37199
0,21172,3566,56305
0,22383,2532,26145
0,23138,10933,84462
0,2974,11031,3694
0,23581,19501,44194
0,10977,17778,77228
0,25626,4294,79611
0,12013,21610,4919
0,16912,14812,10791
0,9444,22956,17029
0,6429,17638,51565
0,14381,11643,45314
0,17125,2203,12513
0,11921,7263,83556
0,24753,12433,1983
0,1290,4859,68603
0,18351,5524,49279
0,97,19888,7606
0,23915,13601,4660
0,11869,13517,49097
0,16546,8934,54633
0,8667,11274,80329
0,16089,11224,67411
0,7188,814,10428
0,8624,15942,29752
0,13179,2029,52356
0,20555,12878,3802
0,5439,16626,39104
0,24545,25935,34565
0,7327,14264,70639
0,19579,18574,41806
0,15185,19766,44118
0,7666,6816,2272
0,10647,3353,76323
0,2936,1784,73231
0,8296,5863,19596
0,9059,967,69203
0,11579,26058,56737
0,25292,17066,37261
0,7176,10411,21087
0,20721,1260,31491
0,10859,15473,48744
0,12660,10434,47426
0,15174,14614,3032
0,12569,22016,30306
0,17014,15564,80099
0,3194,15297,56653
0,22448,10910,67924
0,758,18238,5845
0,13671,20151,7131
0,22365,13675,68721
0,12390,3360,70698
0,8285,23075,19719
0,15436,18000,34869
0,25814,25665,56894
0,14396,6301,50440
0,12256,4502,15220
0,10195,7374,10928
0,17999,12442,78909
0,19166,3400,13689
0,18545,5204,71509
0,2337,9852,19204
0,16502,24804,30020
0,14372,12508,27956
0,13094,9422,48599
0,8521,350,13694
0,6944,6516,18831
0,299,14169,54643
0,16780,19521,11099
0,2532,3208,30495
0,12926,23410,79865
0,17587,4322,43699
0,21924,17677,15031
0,22713,4952,68998
0,19004,12729,14504
0,8479,7075,35279
0,9311,19277,25329
0,5731,9196,77922
0,2409,2647,72987
0,14724,22952,37199
0,5767,22043,29700
0,22139,12909,77815
0,24788,3962,17024
0,6496,23447,57707
0,20092,25675,53768
0,9736,4006,49757
0,20338,10846,34622
0,18198,21360,56786
0,25361,14593,20041
0,21094,21756,34212
0,15780,2567,28911
0,20055,22215,21682
0,9410,19914,80770
0,4968,10924,18893
0,21390,10077,13876
0,24229,12125,50699
0,16518,16759,33576
0,12645,20396,21753
0,20626,25848,50702
0,10658,10463,83956
0,5627,1187,69201
0,11916,1927,13973
0,16074,5563,7578
0,12280,17452,36971
0,15759,18946,84802
0,25678,4381,21154
0,2409,1050,51580
0,25617,23319,4537
0,10186,4159,78606
0,19514,14401,50468
0,7240,6854,27512
0,1212,16563,48538
0,3084,16552,80675
0,9138,14218,56688
0,5224,24997,69463
0,21969,10172,34915
0,10530,3939,35383
0,17616,22126,13741
0,5952,15846,81059
0,4577,9487,67262
0,19633,5817,8718
0,19200,3271,69947
0,17801,21593,66463
0,21298,21595,71189
0,21384,20344,14081
0,8115,21730,34855
0,6093,19202,80480
0,23913,4157,44514
0,10896,9455,28349
0,21823,924,31775
0,22636,24200,21333
0,5251,21330,6851
0,444,6239,80909
0,16231,12211,17308
0,10590,21232,65900
0,15017,3880,36300
0,7062,8053,50891
0,7947,9954,69408
0,25469,24848,41721
0,11395,3403,17125
0,11009,14391,80301
0,19622,648,1201
0,20372,21083,3885
0,11950,25173,67857
0,19282,24654,59964
0,16550,15782,27987
0,9504,13784,6129
0,18356,19558,56981
0,14669,19770,59551
0,7255,10423,44956
0,1122,20160,30867
0,14460,3620,10252
0,23548,10995,14523
0,16596,7725,19776
0,1207,25279,78821
0,15252,7159,40944
0,19329,23457,11859
0,6840,15120,56210
0,15193,8394,55913
0,17714,22466,13761
0,25559,16754,83294
0,3496,12892,70079
0,7557,19091,44874
0,23127,12326,72104
0,16835,6693,50645
0,11231,2005,4998
0,7906,23851,8162
0,11411,1409,74168
0,22319,17587,28892
0,9222,9948,31582
0,3065,19370,75115
0,5310,13534,59195
0,19525,21117,15593
0,24063,5983,11737
0,23343,20946,8501
0,6316,3414,73037
0,7670,2776,13215
0,2839,13548,53368
0,12699,3898,19669
0,11670,17546,1038
0,2986,1941,14803
0,10214,9980,25313
0,18296,21155,51311
0,17086,7587,82532
0,10217,445,53798
0,23818,18555,70067
0,2669,19449,83599
0,9554,9905,80944
0,4110,16334,79722
0,8126,21976,55777
0,12480,1049,60489
0,17372,7156,36741
0,7530,6713,47477
0,18459,5719,6117
0,4578,20307,48
0,13684,8652,63386
0,4474,210,16642
0,18763,1543,81495
0,2045,18363,12028
0,18352,5639,74967
0,24156,4532,46921
0,22648,24337,79982
0,25768,7211,25346
0,874,14209,5714
0,12898,22227,63342
0,12786,23584,26144
0,9616,2339,42774
0,10748,11400,24285
0,14928,23620,69520
0,2675,11998,21172
0,1506,11970,27429
0,17442,18148,79627
0,14522,22953,39123
0,18608,2075,26180
0,11785,18185,74612
0,11182,8245,61556
0,7305,10090,8555
0,8982,25850,10119
0,20523,7841,12924
0,4056,17324,19652
0,16065,20830,80762
0,17665,413,76951
0,5443,25331,60575
0,25962,3664,83516
0,18639,23966,51648
0,24597,15171,73688
0,14755,24125,86194
0,14796,12329,10465
0,1714,198,55580
0,13335,25692,59581
0,12677,9026,59003
0,18979,4348,55271
0,1667,16143,51704
0,3582,13544,48552
0,23319,8542,25184
0,5349,13803,61441
0,9275,16703,4351
0,19208,12785,23963
0,25293,21430,5905
0,13325,299,84786
0,23209,3519,33129
0,3833,8540,18566
0,1218,17971,40988
0,15532,7649,30458
0,4752,17147,59232
0,15989,22290,45134
0,12150,1236,68313
0,19126,21189,35463
0,12598,14510,75001
0,2502,22720,81713
0,23671,4117,83179
0,14519,24087,57084
0,23136,14834,40210
0,6795,12188,4006
0,2743,17160,63176
0,24266,934,8999
0,22539,614,19106
0,19193,19311,4000
0,17646,18939,29907
0,12465,419,57723
0,23551,22096,6486
0,11735,11872,58668
0,15001,12252,4687
0,12571,18515,56830
0,810,3432,14390
0,2043,12551,33757
0,1510,9616,4942
0,7937,25540,80697
0,6120,1329,83123
0,21704,533,18836
0,22280,3437,49694
0,7637,2551,76176
0,17450,23053,2429
0,2788,13326,8793
0,14382,12757,59420
0,6008,16614,76699
0,17012,24487,27110
0,16383,4148,70555
0,1816,619,55320
0,25215,13485,59368
0,16041,10246,86277
0,12106,13260,78291
0,13054,2567,215
0,796,296,61238
0,17422,17235,29804
0,7979,24372,77974
0,10334,7458,41294
0,13183,17005,16296
0,20479,23867,28432
0,16519,1262,10221
0,11018,13043,42413
0,1803,5243,45382
0,2376,13255,21910
0,24670,239,31812
0,12696,18612,24528
0,8652,4641,8990
0,15220,5822,35332
0,6711,24583,67430
0,12852,1228,78377
0,18463,10728,60760
0,10927,1410,52212
0,9700,15674,49085
0,7249,22023,50453
0,8041,2663,3861
0,9390,3836,44613
0,5033,8619,19097
0,21932,12296,67218
0,23919,17226,24945
0,6384,12635,83684
0,20727,8256,14552
0,252,542,82339
0,16774,16435,24650
0,13647,18961,28984
0,14215,4726,56893
0,4500,20576,78098
0,10293,20970,52389
0,1723,6875,68513
0,2242,15028,46083
0,2463,9202,51980
0,1637,5412,14947
0,3508,11003,45481
0,4033,1221,26608
0,21511,23057,53955
0,8330,11568,9706
0,16714,16987,69128
0,17834,11726,51938
0,11187,20132,24768
0,19295,18266,70678
0,9560,16697,41110
0,14511,5766,80466
0,13239,22455,73995
0,11360,8300,73098
0,4446,14799,42732
0,19208,6917,29425
0,8794,6036,76263
0,19294,9915,18126
0,17206,25370,77088
0,12109,15418,58652
0,25898,18001,76481
0,5163,10446,21036
0,16705,14273,42147
0,13370,7392,31424
0,14836,22050,78791
0,13474,6873,45781
0,12018,3047,13012
0,16123,6096,4500
0,435,20468,44663
0,11179,15194,14545
0,23227,9667,61242
0,748,20192,2647
0,23303,24446,32812
0,14778,14541,16399
0,3943,3930,66646
0,22490,19280,39884
0,22388,5157,1937
0,16504,1365,53211
0,11185,23254,30409
0,24108,22989,45761
0,8075,25226,20679
0,17688,21105,8833
0,14631,12191,77289
0,10270,19525,43902
0,17334,12636,17374
0,13628,11038,54662
0,14,14493,34257
0,23438,18661,21115
0,23451,26095,81553
0,23385,4361,22082
0,20816,15573,36961
0,16030,3418,36806
0,12504,3922,85866
0,24178,6956,70060
0,17624,13613,42372
0,22118,15997,34555
0,9823,21017,60973
0,15368,1011,11300
0,24673,2254,85060
0,23899,11694,71404
0,21142,17163,46972
0,18975,8432,61379
0,22975,1602,37480
0,14346,12975,42062
0,13051,25762,46092
0,21192,2228,10978
0,14964,23708,51619
0,15605,18214,74020
0,14539,6304,55931
0,7317,21246,81327
0,1051,21207,57571
0,18439,14744,85563
0,20167,24748,9644
0,8114,11257,74423
0,2680,23648,11317
0,13312,4813,82503
0,353,14467,66913
0,18418,1887,84270
0,4876,1964,36724
0,14235,1058,72936
0,24024,5382,37491
0,6301,23530,51214
0,5407,11624,27819
0,5613,12145,36642
0,25710,21696,40639
0,22651,6176,33555
0,14789,6366,8658
0,23023,9397,79216
0,3964,18764,24169
0,25297,4435,5281
0,2425,6587,20361
0,2076,9882,11
0,10451,23004,80222
0,24588,8962,55442
0,8772,12533,8038
0,11126,22719,82880
0,8659,8354,40298
0,15174,22399,20061
0,3838,10450,17460
0,5398,17219,16801
0,5019,6942,25219
0,12700,4735,22669
0,5738,11051,63060
0,23842,8269,63317
0,15854,15476,41219
0,1258,1529,36981
0,3567,8222,73123
0,4719,22083,64705
0,19585,22198,60762
0,7461,4576,15588
0,23421,3331,65987
0,19376,7696,49745
0,2565,21396,71194
0,17340,11267,2137
0,20904,17244,58788
0,23552,18245,53832
0,5334,6255,66084
0,10866,24841,22836
0,10848,24968,58745
0,12792,4021,77233
0,894,9069,18350
0,14578,17245,39981
0,18242,21190,81241
0,1714,22486,56409
0,26031,15256,86195
0,19183,17489,85994
0,1978,6783,66557
0,2027,25341,26715
0,9126,1047,55448
0,1993,13611,1137
0,23710,5867,54826
0,8394,9524,9271
0,807,10945,61728
0,3497,16015,2397
0,5377,16353,26723
0,7659,25903,18079
0,7714,20772,31468
0,9633,5089,86045
0,9187,7616,32243
0,25483,1822,61791
0,13536,9297,46819
0,23007,1759,85797
0,1689,14602,61042
0,24179,24291,9328
0,498,16164,59201
0,7350,22408,39418
0,9619,7174,42430
0,544,3412,23303
0,9,6687,24001
0,22350,22380,59790
0,4480,19441,85215
0,1722,15908,16715
0,24325,12794,83175
0,7352,15718,63450
0,12268,8687,83466
0,20407,17614,50587
0,1281,7813,77357
0,17608,20791,19579
0,4258,904,86149
0,11691,13319,8746
0,10193,13782,37485
0,2704,9639,12195
0,11764,259,26304
0,6708,842,29210
0,1981,1004,13919
0,20486,362,13276
0,16975,25539,66219
0,22780,24078,30133
0,7228,7825,59864
0,15394,882,9697
0,8654,2018,6136
0,16248,24259,21845
0,19886,10917,36356
0,22518,1482,62551
0,16768,2834,2007
0,8596,15542,63447
0,12083,14180,41847
0,2263,20097,40402
0,3658,17308,54748
0,25769,3589,58830
0,6420,7156,5756
0,8926,3744,79262
0,20688,1798,74429
0,22717,7541,80122
0,1420,1029,13941
0,8671,24726,61579
0,26103,20799,61804
0,16432,16223,57702
0,18651,9524,29956
0,3128,22377,9443
0,23308,7636,14198
0,20791,17960,59308
0,12776,15487,38313
0,25183,26053,67647
0,7081,18854,20027
0,5144,20507,5346
0,17596,3753,50290
0,23023,13049,74209
0,3572,13312,29329
0,24184,20510,76380
0,17095,14188,69456
0,10375,22255,52211
0,20764,13678,74343
0,7820,1052,56526
0,19747,7319,41809
0,13203,17247,16567
0,18221,16825,40733
0,1271,10602,11905
0,10285,3026,59954
0,15293,8059,67982
0,17213,4867,37487
0,9948,8137,32734
0,19443,2986,30651
0,7821,5785,5472
0,6356,13795,62324
0,2441,4692,83339
0,25714,3251,9927
0,1820,11984,46698
0,16264,24035,12777
0,11181,4877,42340
0,7037,16857,21005
0,4851,19209,7683
0,12690,4697,55346
0,23743,15810,85108
0,2406,12851,42368
0,17687,581,71655
0,3236,25624,55900
0,12076,17828,66805
0,14931,16016,43167
0,21668,22467,16114
0,21058,14256,56471
0,4988,19730,62251
0,3128,18894,7631
0,8460,7746,14699
0,24622,14540,85909
0,24374,15178,26433
0,2630,12867,56191
0,18235,18558,36166
0,25820,18472,69349
0,20070,14180,17141
0,22390,14526,1964
0,16438,22480,55048
0,20606,8869,19672
0,25385,13201,58249
0,1149,20000,31046
0,3760,14996,7299
0,11605,10443,79684
0,19046,2664,72919
0,12497,17134,70244
0,23433,5104,32268
0,24790,4509,20827
0,13117,14733,37843
0,6849,2752,9532
0,22904,10183,49820
0,15138,8985,54960
0,5720,23824,61934
0,21375,17338,15397
0,13045,1014,10562
0,15092,20728,18770
0,1340,23668,36769
0,12725,435,27829
0,5045,16131,78749
0,10133,2981,74799
0,2446,4151,32154
0,9539,18290,17753
0,21980,21038,19327
0,9447,10570,71548
0,8572,9056,38626
0,12327,696,73740
0,15894,12671,35284
0,12357,17771,39203
0,4578,14237,57246
0,17468,6681,81720
0,16966,20810,36019
0,22069,2035,33422
0,24808,11047,36404
0,29,14998,11855
0,10303,17230,48083
0,7683,21779,72279
0,19127,17194,45531
0,13147,7919,12160
0,5957,2940,59086
0,2799,13035,84583
0,2338,22953,3492
0,19893,20038,11869
0,8394,22104,32607
0,4231,4348,54183
0,7188,21010,27146
0,9051,3230,70686
0,5452,16283,48043
0,1999,3753,82226
0,11257,14833,41178
0,12471,5949,26013
0,3602,4929,38042
0,3416,1487,27138
0,14396,6663,60611
0,20066,3584,83543
0,6819,3069,8277
0,15246,4486,59344
0,16631,14852,13084
0,22345,25216,76700
0,6002,13352,23591
0,18616,7472,37202
0,20804,8454,57241
0,15578,277,79273
0,11017,9622,1898
0,17046,18400,66517
0,17807,486,37694
0,1339,8310,59588
0,7291,12900,73850
0,8920,12512,9792
0,18668,828,20319
0,19999,5650,53852
0,12358,7178,32941
0,15623,15602,62895
0,10561,19890,44277
0,20379,21099,81122
0,4626,12233,30779
0,15140,410,60715
0,1051,1688,34427
0,7674,5073,26241
0,10085,10343,41515
0,16347,34,51649
0,20396,16335,24141
0,25884,25900,61925
0,17451,22075,70481
0,17434,23356,24844
0,12750,22139,54027
0,3104,16806,45151
0,17840,10485,6217
0,690,554,78783
0,20468,4961,59309
0,16490,13084,44983
0,23160,25951,46972
0,16062,13387,8646
0,12994,4795,78489
0,5543,3895,42766
0,16828,11387,51609
0,6831,4199,66618
0,2819,12737,70956
0,109,18479,34026
0,24307,14382,6658
0,25279,25829,22125
0,14244,20759,7782
0,17962,12526,79564
0,4587,17164,36190
0,13756,9836,46436
0,13537,15370,66018
0,3713,23550,57734
0,20527,21071,80794
0,14151,15346,79226
0,3944,1033,41895
0,1673,5610,64553
0,8606,15299,67775
0,21713,23640,76271
0,12457,17250,10688
0,5601,7660,58988
0,4929,9891,67701
0,20489,3905,83841
0,18877,22973,83413
0,23822,16613,68736
0,10369,1278,58768
0,16498,18348,11919
0,12415,1302,19750
0,17461,6332,78133
0,18841,1556,47555
0,20045,21177,21485
0,18765,9066,18189
0,5501,10323,28834
0,323,261,73431
0,20825,20620,64804
0,677,15662,73818
0,6325,2010,24781
0,11782,11709,46944
0,16115,2815,9609
0,513,11705,3581
0,4753,10764,55256
0,6966,9943,23872
0,26071,15251,3718
0,22702,2459,7811
0,20386,2463,41803
0,3697,23149,74956
0,18150,8198,70201
0,1502,15060,15858
0,1956,1416,75739
0,25814,3730,55656
0,10572,14902,22364
0,23763,15554,60310
0,15291,23697,39237
0,13512,16265,16275
0,6502,6165,49004
0,15382,23503,32959
0,20519,9202,11197
0,12775,359,42791
0,20103,5215,51586
0,19705,25022,29828
0,8121,14474,85632
0,2750,15203,41570
0,1624,1698,83520
0,26007,16033,41001
0,3440,6130,37783
0,8167,13671,44363
0,12253,3351,60558
0,14220,14702,54250
0,11057,9598,84223
0,4747,23242,37500
0,3114,5831,16673
0,14285,20311,85610
0,9627,9847,80863
0,14940,446,33961
0,13632,25388,62668
0,1764,5807,22541
0,9352,20532,67416
0,12127,23326,18034
0,24726,23295,9410
0,18653,22032,56449
0,7779,3825,8216
0,21592,14459,79154
0,12794,22070,61086
0,7287,15021,27509
0,10480,17391,2932
0,2474,8272,58073
0,20027,4231,2824
0,23729,19776,57290
0,21562,2646,30518
0,17961,26021,11604
0,3969,16812,30801
0,17029,6537,74260
0,25495,2985,33949
0,4980,685,35621
0,5640,578,18227
0,22951,15465,49977
0,13275,7683,46442
0,10742,22912,84631
0,18208,21399,42240
0,607,16896,47449
0,8443,11972,23751
0,9276,19214,76244
0,13497,23027,2446
0,16950,3229,33684
0,16917,7347,42072
0,20007,21645,32279
0,17969,2371,63167
0,11770,25389,9696
0,7231,25306,20742
0,9153,19607,10953
0,13790,15579,3452
0,13179,13147,44585
0,13754,13518,51433
0,7776,2989,77290
0,15838,2824,14979
0,17300,2030,81051
0,8009,10610,79832
0,1172,19521,31705
0,24605,14170,25397
0,18903,6813,52027
0,23849,17718,1004
0,12352,15238,6752
0,7537,5854,61158
0,3114,21485,811
0,3606,20350,21512
0,2982,932,36841
0,5254,5295,23802
0,8466,14343,82188
0,8479,2516,49540
0,10229,16886,10770
0,1512,45,19455
0,10382,4308,50692
0,7216,25745,7329
0,1093,11261,17587
0,17618,8513,4259
0,3294,8728,15451
0,8160,11140,32880
0,11413,1792,23443
0,7446,21204,31232
0,5357,21551,2698
0,4693,23925,6002
0,4663,9911,9633
0,17753,14957,74908
0,24648,23107,75328
0,200,15187,32099
0,14548,7947,35882
0,3595,14360,33680
0,13184,3990,16157
0,1167,14999,51279
0,17411,8107,24931
0,10313,3582,75929
0,8944,19030,47846
0,10334,23434,31388
0,6364,18321,41292
0,23522,12344,53017
0,21316,13746,2064
0,6877,7920,71060
0,21835,15274,53021
0,7454,20622,19939
0,5057,7871,52087
0,21973,10199,16963
0,20153,2866,11824
0,15244,7793,40565
0,11704,25036,56635
0,16877,4497,20491
0,10367,25935,35044
0,5401,23498,47194
0,1932,18839,23653
0,4071,24849,40061
0,20540,2004,39162
0,14353,6133,10121
0,12220,13080,32938
0,6374,4105,73584
0,25597,10375,35771
0,24103,4038,47804
0,24776,15211,78705
0,655,2633,10613
0,15449,9055,23775
0,15532,5626,17020
0,6845,25677,1844
0,3682,15153,68751
0,1361,8981,44282
0,3754,3838,16977
0,3000,2911,23389
0,312,4196,11029
0,19527,19879,62841
0,19503,24771,24079
0,23699,334,20896
0,8920,12265,33278
0,2536,15282,47016
0,25835,22345,57578
0,16000,4954,31862
0,23565,22134,44143
0,15409,3471,76711
0,19547,927,29640
0,22228,25809,23998
0,12755,18477,68638
0,25705,5943,16888
0,16985,11075,10730
0,15081,3729,75772
0,12682,11210,14436
0,465,15267,59656
0,8919,3968,68872
0,2016,23697,24973
0,5995,12006,64987
0,186,2880,77744
0,23927,14374,77274
0,17201,11586,26522
0,8267,24510,30778
0,25478,15484,41382
0,9210,10696,60660
0,21978,2669,35311
0,16305,24262,50615
0,22015,20656,82866
0,17688,1348,20117
0,15512,17327,20571
0,8128,6280,51506
0,3910,8818,52374
0,11869,25809,8945
0,21297,20811,25418
0,11408,16872,2003
0,14672,15411,26944
0,6329,19003,31531
0,9007,19109,79844
0,8058,4636,52629
0,6336,8853,39716
0,9142,23080,60102
0,21581,7765,60993
0,6494,3313,71409
0,15676,24229,7651
0,7406,16643,7673
0,15997,16670,15015
0,6560,5685,9657
0,6777,5542,15763
0,6258,1130,25161
0,23359,18647,66816
0,13570,5378,37365
0,23033,24810,66150
0,1081,20895,61516
0,14378,14175,13542
0,4778,2813,63264
0,14482,22418,74883
0,20137,504,60467
0,3212,14562,33559
0,689,5785,25169
0,7565,16436,51568
0,8195,23564,76600
0,22691,22737,39144
0,11134,25213,38313
0,22711,18871,15755
0,9827,10559,54419
0,5784,15315,62809
0,11756,3572,65303
0,10926,13806,46752
0,18936,25211,29964
0,3117,20872,57785
0,1292,16547,39529
0,77,5212,11115
0,3258,3680,68656
0,20386,10607,76914
0,8726,171,81646
0,14262,8507,60934
0,23737,16950,23302
0,9265,15146,51869
0,7566,9364,34667
0,19021,11130,19624
0,10584,330,37322
0,9391,22882,22710
0,18659,25396,56232
0,7712,23798,45171
0,3484,716,86214
0,4911,5640,82936
0,20754,1713,16844
0,10258,19060,26072
0,12310,10040,73543
0,7323,25828,10880
0,114,16133,26957
0,2845,3179,2932
0,14514,22337,76820
0,23865,23531,75778
0,3987,24508,68287
0,17936,17587,72473
0,17243,24285,18813
0,23788,20601,38936
0,24368,5307,24915
0,20765,2948,58961
0,7661,8251,56681
0,18618,24679,61911
0,15517,18875,41267
0,2971,1974,47807
0,15727,4530,24485
0,9104,22702,79882
0,881,5094,34469
0,11170,16824,24223
0,7302,12656,31642
0,4213,14266,75175
0,15059,12070,79372
0,5249,19176,67777
0,23839,11353,67167
0,22912,23964,10403
0,11996,3814,37143
0,488,17307,33388
0,3101,287,50022
0,3770,15372,61647
0,8094,12231,26859
0,8177,14865,40953
0,18211,4293,65713
0,8319,1831,72146
0,17659,25814,55997
0,5181,10276,43502
0,195,3233,18187
