from,to,time
25379,7270,83
25379,654,215
25379,655,395
25379,656,215
25379,657,395
10565,14289,83
10565,10961,83
10565,10962,98
10565,14290,98
10566,14289,99
10566,10961,99
10566,10962,72
10566,14290,72
4820,16295,104
4820,16296,68
4820,16380,104
25385,7437,52
25385,7436,39
25385,714,257
25385,113,257
25386,7437,52
25386,7436,39
25386,714,257
25386,113,257
15127,3169,14
15127,3140,14
15128,3166,32
15128,3168,55
15128,3137,32
15128,3139,55
15129,3135,54
15129,3164,54
15129,3165,61
25391,20703,90
25391,20704,76
1844,1497,53
11718,12005,48
11718,22996,48
4832,13520,120
4832,13504,120
25397,7680,71
25397,25510,71
25397,26171,71
4835,15995,117
4835,16033,117
4835,16052,117
4835,13638,117
4835,13639,141
4835,16034,141
4835,15969,117
4835,15970,141
1845,11290,36
1845,3647,90
1845,3716,90
1845,1493,128
25400,7680,71
4838,16047,39
4838,16046,83
4838,3712,39
4838,15983,39
4838,15982,83
4838,3769,39
4838,3711,83
4838,13645,123
4839,16047,61
4839,15983,61
4839,3769,61
4839,3712,61
4840,3713,98
4840,16045,25
4840,15993,98
4840,15981,25
4840,16050,98
4840,3770,98
4840,3710,25
4840,13645,100
4841,3713,72
4841,16050,72
4841,3770,72
4841,15993,72
4841,13645,81
1846,1494,36
1846,3804,36
1846,6658,36
1846,6659,126
1846,3716,56
1846,3717,36
1846,3832,36
1846,11289,109
1846,3647,56
1846,3648,36
1846,1493,91
10576,10964,55
10576,9713,62
10576,14292,55
10576,14291,32
10576,10963,32
10577,10270,67
10577,10271,74
10577,10259,121
10577,9712,45
10577,17934,125
10577,17845,64
4850,3766,45
4850,3805,45
4850,16451,109
4850,16450,98
4850,3765,45
4851,16450,80
4851,16451,56
4852,25392,71
4853,3694,33
4853,3763,33
4854,3807,33
4854,3695,33
4854,3764,33
4854,3779,33
4855,3692,49
4855,3761,49
4856,3780,49
4856,3693,49
4856,3762,49
4856,3808,49
10596,24974,61
10596,24975,10
10596,14553,63
10596,14554,61
21440,9495,135
21441,9495,126
17816,18258,129
17816,18259,44
25443,16384,25
25443,16302,25
25444,16303,25
25444,16442,25
25447,16382,27
25447,16299,27
25448,16300,27
25449,16297,27
25449,16381,27
25450,16298,27
25451,16295,36
25451,4820,68
25451,4821,124
25451,16380,36
25452,16296,36
25452,4820,104
10622,10111,78
10622,10112,98
10622,10023,78
10622,10024,98
10622,9967,78
10622,9968,98
25455,16291,67
25455,16378,67
25456,16292,67
25458,16288,70
25458,16376,70
25458,16001,90
25458,16058,90
25459,16058,33
25459,16289,70
25459,15952,111
25459,16001,33
25459,16016,111
25460,16356,66
25460,16018,66
25460,15954,66
16050,3710,72
10630,10169,90
10630,10733,90
10630,10718,130
10630,21595,102
10631,10734,90
10631,21595,53
10631,10216,90
10631,10168,90
10631,21596,90
10631,10718,63
25464,16022,22
25464,15958,22
25465,15957,22
25465,16021,22
10634,10753,141
10634,10218,141
10634,10171,141
10635,21481,142
10635,10180,84
10635,21361,142
25468,22538,14
25468,16026,14
25468,15962,14
10637,10387,27
10638,10399,36
10638,10177,36
10638,10390,36
10640,10392,18
10640,14289,121
10640,18737,31
10640,7538,94
10640,7539,76
10640,14290,72
10640,10391,17
10640,79,245
10640,10178,54
10640,10179,72
10640,10961,121
10640,10962,72
10640,10398,18
10640,18738,27
10640,739,245
10640,20260,27
10640,20261,31
10640,10222,54
10641,18737,55
10641,18738,37
10641,10392,27
10641,14289,104
10641,10568,113
10641,7538,66
10641,7539,49
10641,14290,40
10641,10391,45
10641,79,229
10641,10178,22
10641,10179,40
10641,10961,104
10641,10962,40
10641,10398,27
10641,10565,137
10641,10566,113
10641,739,229
10641,20260,37
10641,20261,55
10641,10222,22
25474,22532,17
25474,22509,17
25475,22533,17
25475,12259,17
25476,22508,55
25476,13736,90
25476,13761,99
25476,22530,55
25477,22531,55
25477,13736,38
25477,13761,45
25477,12260,55
25478,22507,102
25478,13760,102
25478,22528,102
25479,12261,102
25479,13737,102
25479,22529,102
25480,12262,120
25480,13759,99
25480,22526,99
25480,22527,120
25480,22506,99
25481,12262,24
25481,22527,24
25481,13738,99
25481,13739,115
25482,12262,97
25482,13759,115
25482,22526,115
25482,22527,97
25482,22506,115
25483,18372,126
25483,13758,10
25483,18373,101
25484,18372,117
25484,18373,92
25484,13740,10
25485,18370,13
25486,18371,13
25487,18367,126
25487,8091,125
25487,18368,37
25488,8090,37
25488,8091,132
25488,18369,37
25489,18365,87
25489,18366,72
25490,16365,32
25490,16273,32
25491,16274,32
25492,6618,71
25492,16271,33
25492,16364,33
25493,6618,95
25493,6619,33
25493,16272,33
25494,17550,86
25494,15134,39
25494,18886,86
25494,6224,108
25494,6616,92
25494,6617,92
25494,18394,86
25494,6186,94
25494,6187,39
25494,7406,78
25494,7407,61
25495,17550,81
25495,15134,58
25495,18886,81
25495,18394,81
25495,6187,58
25495,7406,103
25495,7407,49
25496,6184,56
25496,6223,56
25497,6185,56
25497,15135,56
25499,15137,87
25499,6188,87
25500,6221,87
25500,6181,87
25501,6178,20
25501,6219,20
25502,6179,20
25502,15138,20
25503,6176,25
25503,6218,25
10672,10749,26
10672,14531,134
10672,14532,134
25505,6175,104
25505,6380,28
25505,6217,104
25505,6400,54
10674,10748,11
10674,10019,38
10674,10020,45
10674,14531,54
10674,14532,54
10674,9963,38
10674,9964,45
10674,10107,38
10674,10108,45
25507,6215,59
25507,6173,59
25508,6214,59
25508,7642,46
25508,6172,59
25508,7643,66
25509,6213,40
25509,7641,40
25509,6171,40
25509,5438,54
25510,23045,54
25510,6194,54
25510,25400,71
25510,25398,71
25510,25399,71
25510,15145,54
25511,7680,71
25512,6170,19
25512,22983,19
25512,6212,19
25513,25341,19
25513,25343,19
25513,22984,19
25513,25340,19
11722,12003,98
11722,181,431
11722,14204,81
11722,6377,98
11722,23041,81
11722,657,431
25515,22981,23
25515,22982,64
25515,25330,55
25515,9119,98
25515,25331,55
25515,9064,97
25515,9065,97
25515,472,199
25515,527,199
25515,307,199
25515,365,199
25515,13807,97
25515,13806,82
25515,15147,2
25515,25329,55
25515,15146,98
25515,11495,82
25516,11496,16
25516,241,226
25516,242,226
25516,6168,50
25516,9064,36
25516,9065,36
25516,472,256
25516,527,256
25516,307,256
25516,588,226
25516,589,226
25516,365,256
25516,13807,36
25516,6210,50
25517,22981,20
25517,22982,67
25517,25330,58
25517,9119,99
25517,25331,58
25517,6169,2
25517,9064,94
25517,9065,94
25517,472,198
25517,527,198
25517,307,198
25517,13807,94
25517,365,198
25517,6211,2
25517,13806,82
25517,25329,58
25517,15146,99
25517,11495,82
25518,7679,40
25518,6193,40
25518,15144,40
25518,5438,90
1865,202,216
1865,614,216
25520,6191,59
25520,15142,59
25521,15141,23
25521,6190,23
25522,6380,94
25522,15140,104
25522,6189,104
25522,6400,84
25523,13497,105
17829,7264,52
25526,18366,20
25526,16366,140
25526,16275,140
25526,16276,87
25527,8090,126
25527,18369,126
17830,11809,56
25531,16737,18
11723,14202,27
11723,14203,27
11723,181,254
11723,17543,68
11723,17184,88
11723,6376,50
11723,17541,38
11723,23001,79
11723,17182,71
11723,657,254
11723,12002,79
23313,225,188
23313,22840,53
23313,572,188
10064,10192,25
10064,26574,25
10064,7513,25
10064,22170,25
10064,10196,56
10064,24510,122
10064,10135,56
10064,24511,56
10064,10120,56
10064,22131,25
10064,22139,49
17061,17310,141
20496,12818,28
20496,12819,28
20496,270,243
20496,12854,44
20496,553,243
20496,12765,28
20496,12766,28
20497,553,313
20497,11200,143
20497,270,313
20499,19315,113
20500,19337,72
23263,7348,18
23263,14297,18
23263,5553,80
23263,5554,74
20502,20799,61
20502,12186,61
20504,20797,59
20504,12182,133
20504,12183,110
20505,19310,127
20506,6885,10
20506,6936,19
20506,19310,100
20507,12180,95
20507,12181,115
20507,5017,67
20507,5018,45
20507,20793,64
20507,11662,117
20507,11663,45
20507,11664,67
20507,20794,64
20507,6883,17
20507,6884,18
20507,19999,117
20507,20000,45
20507,20001,67
20507,12179,117
20508,12180,112
20508,5017,70
20508,5018,96
20508,5019,108
20508,5020,124
20508,20793,132
20508,11661,60
20508,11663,96
20508,11664,70
20508,20794,132
20508,6883,134
20508,6884,134
20508,20001,70
20508,20000,96
20508,19998,60
20508,12178,60
11724,14202,61
11724,14203,61
11724,976,95
11724,6404,95
11724,6376,31
11724,181,225
11724,657,225
11724,17541,44
11724,17542,79
11724,17543,14
11724,17182,8
11724,17183,79
11724,17184,13
11724,23000,79
20511,4332,18
20511,4333,139
20511,16159,18
20511,24610,55
20511,24611,72
20511,1937,18
20511,1938,52
20511,11655,60
20511,1940,132
20511,24760,72
20511,11031,60
20511,11033,139
20511,17865,55
20511,24712,132
20511,24761,132
20511,16194,18
20511,16195,18
20511,12171,42
20511,12172,72
20511,24773,55
20511,24660,55
20511,15093,42
20511,15092,42
20511,24661,72
20511,15003,42
20511,15004,42
20511,15100,42
20511,6875,77
20511,24800,132
20511,413,203
20511,16160,18
20511,11656,60
20511,6876,66
20511,24799,72
20511,24724,55
20511,827,203
20511,24638,132
20511,4296,86
20511,4297,86
20511,4298,139
20511,4331,86
20512,6874,134
20512,24663,136
20512,24797,136
20512,19991,136
20512,6873,135
20512,24613,136
20512,15089,136
20512,11028,136
20512,24758,136
20512,15000,136
20513,24710,107
20513,24796,107
20513,19990,107
20513,6872,139
20513,15088,107
20513,11027,107
20513,24636,107
20513,14999,107
20513,24757,107
20514,19988,54
20514,24795,54
20514,24666,54
20514,15086,54
20514,11025,54
20514,24616,54
20514,14997,54
20514,24756,54
10068,7542,112
10068,22166,112
10068,10463,112
10068,22169,135
10068,7517,30
10068,22126,112
10068,24494,135
10068,22129,135
10068,22188,135
16883,8627,139
20518,11019,37
20518,2911,37
20518,23682,109
20518,23683,98
20518,19982,37
20518,26499,98
20518,12233,37
20518,2298,109
20518,2814,37
20518,2274,109
20518,2206,109
20518,2240,109
20518,26525,98
20518,12327,98
20518,26549,37
20518,12300,98
20518,3017,109
20519,11017,48
20519,2816,48
20519,2913,48
20519,19980,48
20519,12232,48
20519,26550,48
20520,2914,82
20520,2889,82
20520,2817,82
20520,11014,58
20521,11012,71
20522,11010,86
20522,22833,86
20523,22831,63
20523,22832,35
20523,11008,23
15104,25380,133
15104,17870,125
15104,24668,125
15104,11023,41
15104,24669,88
15104,24729,133
15104,6869,106
15104,6870,104
15104,24755,41
15104,19986,41
15104,24778,125
20525,11004,21
20526,11002,30
23289,20434,102
23289,20435,86
23289,9163,102
23289,11569,86
23289,11570,102
23289,12629,102
23289,12628,86
23289,25850,86
23289,25851,102
23289,9164,86
23289,7998,102
23289,7999,86
23289,5716,84
20528,10998,28
20529,2963,81
20529,2948,81
20529,10996,126
20529,26560,81
20530,2962,39
20530,2923,39
20530,10994,39
20530,26553,39
13216,23665,26
13216,22110,35
13216,22109,35
13216,1086,26
20532,10990,48
23295,5196,88
23295,5197,92
23296,706,274
23296,8229,95
23296,105,274
23296,5198,34
23296,5199,45
23296,5153,95
20535,26557,76
20535,10981,76
20535,2934,76
20535,2956,76
20536,2955,76
20536,26558,76
20536,2936,76
20536,10979,76
20537,12818,122
20537,11199,78
20537,11200,96
20537,12854,120
20537,12819,122
20537,12765,122
20537,12766,122
20537,22955,78
20538,12818,27
20538,12819,27
20538,11200,44
20538,270,237
20538,553,237
20538,12765,27
20538,12766,27
20538,12853,133
20539,20955,59
20539,11197,59
11725,17180,32
11725,17539,32
11725,6375,32
11725,23003,32
20541,19318,40
20541,20959,141
20541,20957,107
20541,19317,54
20541,11193,141
20541,11195,107
20541,19320,141
20542,19317,108
20542,19318,76
20542,20956,107
20542,11196,107
20543,11193,80
20543,19320,80
20543,20959,80
20544,19319,80
20544,20956,141
20544,11194,80
20544,20958,80
20544,11196,141
20545,20961,28
20545,11244,107
20545,12191,41
20545,12190,28
20545,19322,28
20546,20960,28
20546,11244,131
20546,12191,70
20546,19321,28
20547,1947,73
20547,1948,37
20547,16205,37
20547,20963,23
20547,19324,23
20547,16167,73
20547,16168,37
20547,5026,73
20547,5027,37
20547,19323,73
20547,16204,73
20548,1947,51
20548,1948,42
20548,20962,23
20548,16205,42
20548,16167,51
20548,16168,42
20548,5026,51
20548,5027,42
20548,19323,51
20548,16204,51
20549,16207,80
20549,1950,80
20549,19326,80
20549,16170,80
20549,5028,41
20549,5029,80
20550,16206,80
20550,1949,80
20550,16169,80
20550,19325,80
20550,5028,65
10074,10465,141
20552,19327,55
20552,16208,55
20552,1951,55
20552,16171,55
20554,16174,76
20554,16208,128
20554,1951,128
20554,16211,76
20554,1954,76
20554,19327,128
20554,16171,128
20554,19336,76
20556,11201,89
20556,11202,63
20556,20952,21
20556,20953,119
20556,12763,21
20556,12764,63
20556,15216,63
20556,15217,89
20556,12816,21
20556,12854,133
20556,12817,63
20556,15166,63
20556,15167,89
17457,25082,117
17457,25083,117
20558,2900,32
20558,26557,45
20558,10981,45
20558,10982,32
20558,2933,32
20558,2934,45
20558,2956,45
18014,15882,61
18014,15883,91
18014,18165,92
18014,16965,115
18014,17308,67
18014,24450,39
18014,17307,39
18014,17058,39
18014,17059,67
20560,10991,48
20561,10993,20
1883,1666,143
1883,1668,90
1883,1696,90
1883,1694,143
20563,2893,126
20563,2963,139
20563,2948,139
20563,10997,39
20563,26560,139
20563,2921,126
20564,10999,28
20876,18414,16
20876,18871,134
20876,18417,134
20876,17570,16
20876,17573,134
20876,13721,16
20566,11003,30
20567,11005,21
1884,1697,127
1884,1669,127
11726,17181,32
11726,17540,32
11726,23002,32
20570,11011,86
20571,11013,71
20572,2914,32
20572,2889,32
20572,2817,32
20572,11016,58
21331,22684,23
1885,1698,85
1885,1670,85
20575,11020,37
20575,2910,37
20575,23682,76
20575,23683,71
20575,26499,71
20575,2298,76
20575,12327,71
20575,2813,37
20575,2274,76
20575,2206,76
20575,2240,76
20575,26525,71
20575,2887,37
20575,12300,71
20575,3017,76
20575,19983,37
20576,20976,87
20576,2906,111
20576,11021,57
20576,11022,50
20576,19984,57
20576,12234,35
20576,22814,55
20576,22815,35
20576,21000,64
20576,14994,55
20576,2905,111
20576,2858,99
20576,2907,71
20576,2908,57
20576,22835,99
20576,15105,55
20576,6869,68
20576,6870,71
20576,19985,50
20576,2810,71
20576,2811,57
20576,15083,55
20576,2884,111
20576,26547,111
20576,2885,71
20576,26548,57
20577,24778,105
20577,24728,41
20577,14996,41
20577,24667,41
20577,24668,105
20577,11024,41
20577,15104,41
20577,24617,41
20577,24618,105
20577,24619,71
20577,24669,71
20577,19987,41
20577,15085,41
20577,24777,41
20577,17869,41
20577,17870,105
20577,20974,71
20577,20975,105
20578,19989,54
20578,24665,54
20578,15087,54
20578,17868,54
20578,24615,54
20578,11026,54
20578,15103,54
20578,24727,54
20578,14998,54
20578,24776,54
20579,24726,107
20579,24664,107
20579,15005,107
20579,15102,107
20579,24614,107
20579,6871,51
20579,6872,51
20579,11067,107
20579,17867,107
20579,20040,107
20579,24775,107
20579,15094,107
20582,4332,42
20582,24760,11
20582,24610,101
20582,24611,11
20582,1937,49
20582,1938,9
20582,11032,60
20582,4297,107
20582,20039,60
20582,16194,49
20582,16195,49
20582,12171,39
20582,12172,11
20582,24773,101
20582,17865,101
20582,24661,11
20582,24724,101
20582,15003,21
20582,15004,21
20582,15100,21
20582,6875,108
20582,413,212
20582,6876,108
20582,16159,49
20582,16160,49
20582,4296,107
20582,24799,11
20582,24660,101
20582,827,212
20582,15092,21
20582,15093,21
20582,4331,107
20583,11033,9
20583,4333,9
20583,24712,16
20583,24761,16
20583,24800,16
20583,11066,76
20583,1940,16
20583,4298,9
20583,4330,76
20583,24638,16
20584,19995,137
20584,1941,75
20584,1942,63
20584,1973,137
20584,16193,137
20584,16163,63
20584,16198,63
20584,16197,75
20584,16162,75
20584,16230,137
20584,12175,137
20584,11658,137
20585,19997,81
20585,11660,81
20585,12177,81
20587,12180,45
20587,12181,50
20587,5017,115
20587,5018,103
20587,5019,138
20587,5020,129
20587,11661,136
20587,11662,132
20587,11663,103
20587,11664,115
20587,6883,63
20587,19998,136
20587,19999,132
20587,20000,103
20587,20001,115
20587,12178,136
20587,12179,132
20589,19310,130
20590,12182,123
20590,12183,103
20591,12185,38
10081,10407,93
10081,10376,144
10081,10406,144
10081,10373,75
10081,10374,93
20594,19316,30
20594,19337,101
20595,19315,136
10679,10548,46
10679,10549,126
10679,10551,101
10679,10040,96
10679,14292,96
10679,10575,101
10679,10576,126
10679,14291,141
10679,10963,141
10679,10964,96
10679,10311,96
10679,10312,126
20934,23531,15
20934,23532,111
20934,23533,111
20934,23407,70
20934,23408,15
20934,8203,70
20934,8204,99
20934,11119,99
20934,11120,70
20934,23578,111
20934,23579,15
20934,25715,37
20934,25716,27
20934,23530,11
20935,23531,15
20935,23532,135
20935,23533,133
20935,23407,78
20935,23408,15
20935,8203,78
20935,8204,72
20935,11119,72
20935,11120,78
20935,23578,133
20935,23579,15
20935,25715,18
20935,23530,17
20936,25718,45
4881,16270,108
4881,18393,100
4881,17813,72
4881,17756,72
4881,5933,108
4881,98,206
4881,16363,108
4881,5934,108
4881,699,206
4881,21091,61
4881,18805,58
4881,1008,58
4881,1009,58
4881,18806,12
4881,16231,11
4881,16232,83
4881,21092,61
4881,24563,61
4881,17549,100
4881,24562,61
4881,16269,108
4882,16270,106
4882,6224,270
4882,17756,95
4882,5933,106
4882,5934,106
4882,16363,106
4882,98,243
4882,699,243
4882,21091,85
4882,21092,85
4882,18806,83
4882,16231,72
4882,24563,85
4882,17813,95
4882,24562,85
4882,16269,106
4883,14186,33
4883,22039,69
4883,16272,33
4883,26153,33
4883,25898,33
4883,16234,33
4883,6619,33
4883,6618,95
4883,5936,33
4883,25492,33
4883,11617,33
4884,16271,33
4884,6618,71
4884,25897,33
4884,16233,33
4884,14187,33
4884,5935,33
4884,16364,33
4884,25493,33
4884,22039,72
4884,11616,33
4884,26154,33
4885,11619,32
4885,26151,32
4885,16274,32
4885,25490,32
4885,25900,32
4885,16236,32
4885,5938,32
4885,14184,32
4886,11618,32
4886,22041,142
4886,16273,32
4886,25899,32
4886,16235,32
4886,26152,32
4886,5937,32
4886,25491,32
4886,16365,32
4886,14185,32
4887,14210,140
4887,25526,140
4887,5861,140
4887,26187,140
4887,18365,140
4888,18365,87
4888,18366,72
4888,26187,87
4888,14210,87
4888,25526,87
4888,5861,87
1891,11316,65
1891,762,216
1891,4878,100
1891,4879,43
1891,41,216
4890,16361,37
4890,13061,143
4890,11639,37
4890,5988,37
4890,25930,37
4891,5943,119
4891,13042,14
4891,25929,64
4891,11638,64
4891,11624,119
4891,13764,119
4891,16279,119
4891,25905,119
4891,5987,64
4891,16369,119
4891,16360,64
4892,13041,14
4892,25929,73
4892,16360,73
4892,11624,126
4892,16279,126
4892,25905,126
4892,16369,126
4892,5943,126
4892,11638,73
4892,13764,126
4892,13733,14
4892,5987,73
4893,13044,9
4893,12855,9
4893,13763,27
4894,13734,27
4894,13043,27
4894,13044,27
4894,12855,27
4895,13762,48
4895,13046,48
4895,6838,48
4896,13735,48
4896,13045,48
4897,14170,55
4897,6851,55
4897,13048,45
4897,13047,38
4897,22531,55
4897,6852,50
4897,13761,45
4897,6837,50
4897,12260,55
4897,25476,55
4897,26137,55
4897,13736,38
4897,6864,55
4898,14171,55
4898,6851,88
4898,25477,55
4898,6837,85
4898,22530,55
4898,6852,85
4898,13761,99
4898,26138,55
4898,13047,90
4898,13048,99
4898,22508,55
4898,13736,90
4898,6864,88
4899,22532,6
4899,22533,12
4899,26136,6
4899,25474,12
4899,12259,12
4899,25475,6
4899,22509,6
4899,26135,12
4899,14168,12
4899,14169,6
4900,22532,17
4900,22509,17
4900,25475,17
4900,26136,17
4900,14169,17
4901,6846,100
4901,6847,66
4901,12258,68
4901,22564,68
4902,6846,132
4902,6847,50
20957,11196,107
20958,11193,80
20960,11244,107
4906,15957,49
4906,15958,51
4906,14158,49
4906,14159,51
4906,26125,49
4906,26126,51
4906,16022,51
4906,25464,49
4906,16021,49
4906,25465,51
4907,15957,45
4907,15958,22
4907,14158,45
4907,14159,22
4907,26125,45
4907,26126,22
4907,16022,22
4907,25464,45
4907,16021,45
4907,25465,22
20963,1947,51
20963,1948,42
20963,16205,42
20963,16167,51
20963,16168,42
20963,16204,51
20318,765,387
20318,766,387
20318,767,267
20318,44,387
20318,45,387
20318,46,267
20318,11224,19
15195,20743,59
15195,20744,23
15195,11240,23
20321,20032,63
20321,19358,63
20321,11230,63
20321,11055,63
20321,11695,63
20322,5430,90
20322,11229,90
20322,212,196
20322,213,196
20322,11055,81
20322,11694,90
20322,11695,81
20322,19358,81
20322,624,196
20322,625,196
20322,11230,81
20322,20031,90
20322,20032,81
20322,11054,90
10706,10247,94
10706,12572,144
10706,10250,133
10706,10784,144
10707,10783,77
10707,12571,77
20325,5430,83
20325,19357,98
20325,11229,83
20325,11054,83
20325,20031,83
20325,11694,83
20326,2035,103
20326,519,274
20326,520,274
20326,300,274
20326,5611,103
20326,2133,103
20326,20294,103
20326,11149,103
20326,2085,103
20326,16487,103
20326,299,274
20326,19354,21
20326,1979,103
4916,26307,136
4916,4822,136
4916,4823,124
4916,26306,124
4917,26306,82
4917,26307,54
4917,12244,37
4917,22559,18
4917,22560,37
4917,4823,82
4917,4822,54
4918,26306,82
4918,26307,64
4918,12244,51
4918,22559,31
4918,22560,51
4918,4823,82
4918,4822,64
4919,13334,22
4919,22551,26
4920,13333,22
4920,12248,22
4920,22551,10
4920,22552,22
4921,4825,87
4921,22549,103
4921,26304,87
4921,26305,130
4921,4824,130
4922,4825,76
4922,22549,102
4922,22550,23
4922,26305,107
4922,26304,76
4922,12249,23
4922,4824,107
4923,22547,10
4925,13061,114
4925,11623,37
4925,13732,37
4925,16278,37
4925,25904,37
4925,16368,37
4925,5942,37
4926,16367,50
4926,25903,50
4926,11622,50
4926,5941,50
4926,16277,50
20339,18237,69
20339,11554,69
20339,9137,69
20339,9085,69
20340,9087,18
20340,814,201
20340,9149,27
20340,9138,57
20340,27,201
20340,18234,18
20340,11467,18
20341,814,216
20341,9149,46
20341,11468,18
20341,9138,76
20341,27,216
20341,18235,18
20341,9086,18
20342,11465,36
20342,9089,36
20342,25194,21
20342,18232,36
20343,9088,36
20343,25194,58
20343,18233,36
20343,11466,36
20345,24871,70
20345,24872,66
20345,9092,65
20345,18230,65
20345,25559,66
20345,25560,70
20345,16606,66
20345,16564,70
20345,16565,66
20345,11463,65
20345,14075,70
20345,16607,70
20346,24871,50
20346,9091,65
20346,25559,27
20346,14075,50
20346,16565,27
20346,16564,50
20346,18231,65
20346,14076,65
20346,25560,50
20346,24872,27
20346,16606,27
20346,16607,50
20346,11464,65
20348,18229,45
20348,24870,45
20348,14074,45
20348,11462,45
20348,9093,45
20349,24868,51
20349,24867,51
20349,704,270
20349,18226,71
20349,14072,71
20349,11460,71
20349,103,270
20349,15802,71
19380,6543,72
20352,9031,72
20353,222,210
20353,9047,25
20353,9386,54
20353,9048,25
20353,9283,54
20353,9028,13
20353,9029,13
20353,569,210
20354,222,321
20354,9049,112
20354,569,321
20355,9047,130
20355,9368,37
20355,5737,37
20355,8977,37
20355,9283,124
20355,222,260
20355,9048,130
20355,9293,37
20355,9386,124
20355,8962,37
20355,9028,143
20355,9029,143
20355,569,260
21002,8205,144
21002,8206,119
21002,23533,141
21002,23578,141
21002,11118,144
21002,23409,144
21002,23410,119
21002,11117,119
20358,9303,41
20358,9337,62
20358,14064,20
20358,11452,20
20358,18218,20
20358,8767,93
20358,8768,100
20358,8899,51
20358,8804,93
20358,8805,100
20358,8900,61
20359,9303,52
20359,9337,69
20359,14065,20
20359,11453,20
20359,8767,87
20359,8768,90
20359,18219,20
20359,8899,30
20359,8804,87
20359,8805,90
20359,8900,43
20360,25696,75
20360,25697,75
20360,8981,42
20360,18216,79
20360,8765,37
20360,14063,37
20360,8911,46
20360,8802,37
20360,8982,65
20360,8902,58
20360,14062,79
20360,11450,79
20360,11451,79
20360,509,213
20360,289,213
20360,8967,65
20360,9301,92
20360,18217,37
20361,8981,119
20361,8765,93
20361,8766,79
20361,8911,110
20361,8912,79
20361,8769,72
20361,8770,90
20361,8901,79
20361,8902,22
20361,509,200
20361,289,200
20361,8966,79
20361,8967,32
20361,9301,64
20361,9302,79
20361,25696,44
20361,25697,44
20361,18217,93
20361,8982,32
20361,8802,93
20361,8803,79
20361,8806,72
20361,8807,90
20361,14063,93
10095,10160,108
10095,10161,73
10095,10410,91
10095,10212,108
10095,10367,135
10095,10368,91
10715,21368,85
20364,15799,138
20364,16928,134
20364,9095,134
20364,9096,138
20364,16929,138
20364,9033,118
10717,10732,48
10717,10181,48
10718,10168,130
10718,10169,63
10718,10733,63
10718,10734,130
10718,10216,130
20367,150,210
20367,689,210
20367,690,210
20367,19000,10
20367,5057,39
20367,5509,39
20367,6102,10
20367,6101,10
20367,149,210
10096,10367,100
10096,10368,54
10096,10161,94
10096,10410,54
20369,419,210
20369,5055,40
20369,373,210
20370,5054,41
20371,12647,69
20371,25862,66
20371,16547,91
20371,16548,66
20371,410,201
20371,11654,69
20371,5053,69
20371,386,201
20371,25943,69
20371,824,201
20371,11581,66
20371,12640,66
20371,432,201
20372,20296,63
20372,5371,63
20372,519,235
20372,299,235
20372,300,235
20372,5582,84
20372,6202,63
20372,2080,63
20372,11151,63
20372,2128,63
20372,16502,63
20372,6159,63
20372,2174,63
20372,2030,63
20372,7077,84
20372,5634,84
20372,520,235
20373,20404,67
10097,10365,19
20375,7935,30
20375,20202,30
20375,11156,89
20375,20278,30
23347,20711,115
10730,10218,141
10730,10171,141
10731,10218,141
10731,10171,141
10098,10411,19
10098,10366,19
10733,10168,90
10733,10216,90
10734,10169,90
10735,10215,95
10735,10166,95
10736,10167,95
10737,10164,32
10737,10165,67
10737,10214,32
10738,10165,65
10604,10486,40
10604,10487,54
10742,9959,83
10742,9960,95
10742,10103,83
10742,10104,95
10742,10015,83
10742,10016,95
10743,9959,111
10743,9960,122
10743,10103,111
10743,10104,122
10743,10015,111
10743,10016,122
10100,10364,67
10100,10412,67
10745,9955,132
10745,9956,102
10745,9958,43
10745,10412,132
10745,10099,132
10745,10364,132
10745,10102,43
10745,10363,102
10745,10011,132
10745,10012,102
10745,10014,43
10745,10100,102
20940,23413,40
20940,8207,111
20940,8209,40
20940,6897,137
20940,11159,40
20940,11116,111
20940,23411,111
10748,10019,27
10748,10020,39
10748,14531,54
10748,14532,54
10748,9963,27
10748,9964,39
10748,10107,27
10748,10108,39
10749,14531,117
10749,14532,117
10750,14529,9
10750,14530,97
10751,14529,9
10751,14530,97
10753,10218,0
10753,10171,0
10753,10172,141
10756,22685,144
10759,24507,135
10759,22162,135
10759,24506,135
10759,22122,135
10759,22163,135
10761,24507,111
10761,22162,111
10761,24506,111
10761,22122,111
10761,22163,111
10764,10462,144
10786,24507,105
10786,22162,105
10786,24506,105
10786,22122,105
10786,22163,105
21632,8304,77
21632,7292,85
21632,8380,33
21632,8305,47
21632,15670,94
21632,5069,33
21632,7305,94
23428,24558,24
23428,12743,24
23428,12744,52
23428,12843,24
23428,12796,24
23428,12797,52
23428,24559,52
22360,17026,11
22360,17027,90
22360,16997,142
21012,18661,48
21012,18679,48
23079,22971,50
23079,19395,34
23079,720,210
23079,19369,50
23079,119,210
25188,16586,103
10607,14533,15
24154,23829,108
24154,23830,117
19219,1588,77
16885,8628,19
3252,3145,23
3252,3121,23
13218,22107,21
13218,1126,21
25027,661,183
25027,10259,78
25027,10546,36
25027,10547,142
25027,185,183
25027,10705,78
25027,22947,78
25027,10963,134
25027,10041,107
25027,14291,134
25027,17846,72
25027,10270,129
25027,22927,82
25027,10577,74
25027,10682,82
25027,10038,129
25027,9711,74
25027,9712,29
25027,10309,78
25027,17845,72
